,defteam,play_type,air_yards,yards_after_catch,interception,complete_pass,yards_allowed,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name
2847,MIA,pass,4,11,0,1,15,00-0030565,G.Smith,00-0038543,J.Smith-Njigba
2848,MIA,pass,9,,0,0,0,00-0030565,G.Smith,00-0032211,T.Lockett
2849,MIA,pass,-6,9,0,1,3,00-0030565,G.Smith,00-0039165,Z.Charbonnet
2850,MIA,pass,4,5,0,1,9,00-0030565,G.Smith,00-0033439,P.Brown
2851,SEA,pass,,,0,0,0,00-0037327,S.Thompson,,
2852,SEA,pass,5,0,0,1,5,00-0037327,S.Thompson,00-0036613,J.Waddle
2853,SEA,pass,-5,,0,0,0,00-0037327,S.Thompson,00-0033040,T.Hill
2854,MIA,pass,8,9,0,1,17,00-0030565,G.Smith,00-0032211,T.Lockett
2855,MIA,pass,,,0,0,0,00-0030565,G.Smith,,
2856,MIA,pass,4,,0,0,0,00-0030565,G.Smith,00-0033439,P.Brown
2857,SEA,pass,0,4,0,1,4,00-0037327,S.Thompson,00-0035125,A.Ingold
2858,SEA,pass,35,,0,0,0,00-0037327,S.Thompson,00-0037348,T.Conner
2859,SEA,pass,,,0,0,0,00-0037327,S.Thompson,,
2860,MIA,pass,-5,3,0,1,-2,00-0030565,G.Smith,00-0032211,T.Lockett
2861,SEA,pass,17,0,0,1,17,00-0037327,S.Thompson,00-0033040,T.Hill
2862,SEA,pass,1,0,0,1,1,00-0037327,S.Thompson,00-0039040,D.Achane
2863,SEA,pass,5,0,0,1,5,00-0037327,S.Thompson,00-0033858,J.Smith
2864,SEA,pass,,,0,0,0,00-0037327,S.Thompson,,
2865,SEA,pass,4,2,0,1,6,00-0037327,S.Thompson,00-0035125,A.Ingold
2866,SEA,pass,,,0,0,0,00-0037327,S.Thompson,,
2867,MIA,pass,0,2,0,1,2,00-0030565,G.Smith,00-0035640,D.Metcalf
2868,MIA,pass,,,0,0,0,00-0030565,G.Smith,,
2869,SEA,pass,16,1,0,1,17,00-0037327,S.Thompson,00-0033040,T.Hill
2870,SEA,pass,-3,8,0,1,5,00-0037327,S.Thompson,00-0039040,D.Achane
2871,SEA,pass,5,,0,0,0,00-0034177,T.Boyle,00-0034419,B.Berrios
2872,MIA,pass,15,,0,0,0,00-0030565,G.Smith,00-0035640,D.Metcalf
2873,MIA,pass,17,,0,0,0,00-0030565,G.Smith,00-0035640,D.Metcalf
2874,SEA,pass,-4,7,0,1,3,00-0034177,T.Boyle,00-0036613,J.Waddle
2875,SEA,pass,-3,9,0,1,6,00-0034177,T.Boyle,00-0033040,T.Hill
2876,MIA,pass,6,0,0,1,6,00-0030565,G.Smith,00-0035644,N.Fant
2877,MIA,pass,6,0,0,1,6,00-0030565,G.Smith,00-0032211,T.Lockett
2878,MIA,pass,6,9,0,1,15,00-0030565,G.Smith,00-0035644,N.Fant
2879,MIA,pass,3,5,0,1,8,00-0030565,G.Smith,00-0039165,Z.Charbonnet
2880,MIA,pass,5,3,0,1,8,00-0030565,G.Smith,00-0039793,A.Barner
2881,MIA,pass,-3,2,0,1,-1,00-0030565,G.Smith,00-0039793,A.Barner
2882,MIA,pass,-7,,0,0,0,00-0030565,G.Smith,,
2883,MIA,pass,3,,1,0,0,00-0030565,G.Smith,00-0032211,T.Lockett
2884,SEA,pass,11,2,0,1,13,00-0034177,T.Boyle,00-0033858,J.Smith
2885,SEA,pass,5,,0,0,0,00-0034177,T.Boyle,00-0036613,J.Waddle
2886,SEA,pass,6,5,0,1,11,00-0034177,T.Boyle,00-0038720,J.Hill
2887,SEA,pass,2,,0,0,0,00-0034177,T.Boyle,00-0034798,D.Smythe
2888,SEA,pass,2,,0,0,0,00-0034177,T.Boyle,00-0039040,D.Achane
2889,MIA,pass,6,0,0,1,6,00-0030565,G.Smith,00-0038543,J.Smith-Njigba
2890,MIA,pass,5,4,0,1,9,00-0030565,G.Smith,00-0035640,D.Metcalf
2891,MIA,pass,4,0,0,1,4,00-0030565,G.Smith,00-0035644,N.Fant
2892,MIA,pass,6,2,0,1,8,00-0030565,G.Smith,00-0035644,N.Fant
2893,MIA,pass,2,16,0,1,18,00-0030565,G.Smith,00-0038543,J.Smith-Njigba
2894,SEA,pass,5,8,0,1,13,00-0034177,T.Boyle,00-0038720,J.Hill
2895,SEA,pass,13,17,0,1,30,00-0034177,T.Boyle,00-0036620,D.Eskridge
2896,SEA,pass,3,0,0,1,3,00-0034177,T.Boyle,00-0034798,D.Smythe
2897,SEA,pass,,,0,0,0,00-0034177,T.Boyle,,
2898,SEA,pass,21,,0,0,0,00-0034177,T.Boyle,00-0038092,E.Ezukanma
2899,SEA,pass,38,,0,0,0,00-0034177,T.Boyle,00-0038092,E.Ezukanma
2900,NE,pass,2,4,0,1,6,00-0023459,A.Rodgers,00-0037740,G.Wilson
2901,NE,pass,5,0,0,1,5,00-0023459,A.Rodgers,00-0033536,M.Williams
2902,NE,pass,3,8,0,1,11,00-0023459,A.Rodgers,00-0034521,A.Lazard
2903,NE,pass,,,0,0,0,00-0023459,A.Rodgers,,
2904,NE,pass,5,4,0,1,9,00-0023459,A.Rodgers,00-0038120,B.Hall
2905,NYJ,pass,-1,1,0,1,0,00-0033119,J.Brissett,00-0033090,H.Henry
2906,NYJ,pass,16,,0,0,0,00-0033119,J.Brissett,,
2907,NE,pass,0,11,0,1,11,00-0023459,A.Rodgers,00-0037805,J.Ruckert
2908,NE,pass,0,0,0,1,0,00-0023459,A.Rodgers,00-0038120,B.Hall
2909,NE,pass,17,,0,0,0,00-0023459,A.Rodgers,00-0037740,G.Wilson
2910,NE,pass,7,4,0,1,11,00-0023459,A.Rodgers,00-0038496,X.Gipson
2911,NE,pass,-1,11,0,1,10,00-0023459,A.Rodgers,00-0034521,A.Lazard
2912,NYJ,pass,-3,4,0,1,1,00-0033119,J.Brissett,00-0038621,D.Douglas
2913,NYJ,pass,6,0,0,1,6,00-0033119,J.Brissett,00-0039907,J.Polk
2914,NYJ,pass,9,0,0,1,9,00-0033119,J.Brissett,00-0033090,H.Henry
2915,NYJ,pass,22,,0,0,0,00-0033119,J.Brissett,00-0032392,A.Hooper
2916,NYJ,pass,,,0,0,0,00-0033119,J.Brissett,,
2917,NE,pass,7,20,0,1,27,00-0023459,A.Rodgers,00-0034521,A.Lazard
2918,NE,pass,3,11,0,1,14,00-0023459,A.Rodgers,00-0038120,B.Hall
2919,NE,pass,8,1,0,1,9,00-0023459,A.Rodgers,00-0037740,G.Wilson
2920,NE,pass,4,18,0,1,22,00-0023459,A.Rodgers,00-0034270,T.Conklin
2921,NE,pass,1,,0,0,0,00-0023459,A.Rodgers,00-0034270,T.Conklin
2922,NYJ,pass,,,0,0,0,00-0033119,J.Brissett,,
2923,NYJ,pass,,,0,0,0,00-0033119,J.Brissett,,
2924,NYJ,pass,-4,5,0,1,1,00-0033119,J.Brissett,00-0036328,A.Gibson
2925,NYJ,pass,-1,8,0,1,7,00-0033119,J.Brissett,00-0036328,A.Gibson
2926,NE,pass,20,2,0,1,22,00-0023459,A.Rodgers,00-0034270,T.Conklin
2927,NE,pass,0,2,0,1,2,00-0023459,A.Rodgers,00-0039794,B.Allen
2928,NE,pass,7,4,0,1,11,00-0023459,A.Rodgers,00-0033536,M.Williams
2929,NE,pass,0,,0,0,0,00-0023459,A.Rodgers,00-0038120,B.Hall
2930,NE,pass,27,,0,0,0,00-0023459,A.Rodgers,,
2931,NE,pass,10,,0,0,0,00-0023459,A.Rodgers,00-0037740,G.Wilson
2932,NYJ,pass,8,4,0,1,12,00-0033119,J.Brissett,00-0038621,D.Douglas
2933,NYJ,pass,53,,0,0,0,00-0033119,J.Brissett,,
2934,NYJ,pass,7,0,0,1,7,00-0033119,J.Brissett,00-0039907,J.Polk
2935,NYJ,pass,4,,0,0,0,00-0033119,J.Brissett,00-0038621,D.Douglas
2936,NE,pass,4,0,0,1,4,00-0023459,A.Rodgers,00-0037805,J.Ruckert
2937,NE,pass,4,0,0,1,4,00-0023459,A.Rodgers,00-0039794,B.Allen
2938,NE,pass,17,1,0,1,18,00-0023459,A.Rodgers,00-0034270,T.Conklin
2939,NE,pass,4,2,0,1,6,00-0023459,A.Rodgers,00-0038120,B.Hall
2940,NE,pass,-2,10,0,1,8,00-0023459,A.Rodgers,00-0037740,G.Wilson
2941,NE,pass,2,0,0,1,2,00-0023459,A.Rodgers,00-0037740,G.Wilson
2942,NYJ,pass,19,3,0,1,22,00-0033119,J.Brissett,00-0038621,D.Douglas
2943,NYJ,pass,-3,22,0,1,19,00-0033119,J.Brissett,00-0032392,A.Hooper
2944,NYJ,pass,4,2,0,1,6,00-0033119,J.Brissett,00-0038621,D.Douglas
2945,NYJ,pass,23,,0,0,0,00-0033119,J.Brissett,00-0038104,T.Thornton
2946,NYJ,pass,,,0,0,0,00-0033119,J.Brissett,,
2947,NE,pass,-4,11,0,1,7,00-0023459,A.Rodgers,00-0039794,B.Allen
2948,NE,pass,17,5,0,1,22,00-0023459,A.Rodgers,00-0034270,T.Conklin
2949,NE,pass,0,9,0,1,9,00-0023459,A.Rodgers,00-0034270,T.Conklin
2950,NE,pass,12,,0,0,0,00-0023459,A.Rodgers,00-0037740,G.Wilson
2951,NE,pass,,,0,0,0,00-0023459,A.Rodgers,,
2952,NE,pass,-5,10,0,1,5,00-0023459,A.Rodgers,00-0038496,X.Gipson
2953,NE,pass,14,4,0,1,18,00-0023459,A.Rodgers,00-0033536,M.Williams
2954,NE,pass,9,,0,0,0,00-0023459,A.Rodgers,00-0033536,M.Williams
2955,NYJ,pass,6,2,0,1,8,00-0033119,J.Brissett,00-0038621,D.Douglas
2956,NYJ,pass,-3,,0,0,0,00-0033119,J.Brissett,00-0033090,H.Henry
2957,NYJ,pass,,,0,0,0,00-0033119,J.Brissett,,
2958,NE,pass,8,0,0,1,8,00-0023459,A.Rodgers,00-0037740,G.Wilson
2959,NE,pass,21,,0,0,0,00-0023459,A.Rodgers,00-0037740,G.Wilson
2960,NYJ,pass,3,,0,0,0,00-0039851,D.Maye,00-0032392,A.Hooper
2961,NYJ,pass,-5,5,0,1,0,00-0039851,D.Maye,00-0036328,A.Gibson
2962,NYJ,pass,2,0,0,1,2,00-0039851,D.Maye,00-0038608,K.Boutte
2963,NYJ,pass,,,0,0,0,00-0039851,D.Maye,,
2964,NYJ,pass,-1,6,0,1,5,00-0039851,D.Maye,00-0038621,D.Douglas
2965,NYJ,pass,6,,0,0,0,00-0039851,D.Maye,00-0032392,A.Hooper
2966,NYJ,pass,3,,0,0,0,00-0039851,D.Maye,00-0038608,K.Boutte
2967,NYJ,pass,5,,0,0,0,00-0039851,D.Maye,00-0038621,D.Douglas
2968,NYJ,pass,12,3,0,1,15,00-0039851,D.Maye,00-0038621,D.Douglas
2969,NYJ,pass,,,0,0,0,00-0039851,D.Maye,,
2970,NYG,pass,24,0,0,1,24,00-0033537,D.Watson,00-0031544,A.Cooper
2971,CLE,pass,4,0,0,1,4,00-0035710,D.Jones,00-0039337,M.Nabers
2972,NYG,pass,4,0,0,1,4,00-0033537,D.Watson,00-0038979,C.Tillman
2973,NYG,pass,-3,,0,0,0,00-0033537,D.Watson,00-0037267,J.Ford
2974,NYG,pass,3,0,0,1,3,00-0033537,D.Watson,00-0036407,J.Jeudy
2975,NYG,pass,,,0,0,0,00-0033537,D.Watson,,
2976,CLE,pass,46,,0,0,0,00-0035710,D.Jones,00-0038938,J.Hyatt
2977,CLE,pass,5,0,0,1,5,00-0035710,D.Jones,00-0038117,W.Robinson
2978,CLE,pass,-5,9,0,1,4,00-0035710,D.Jones,00-0035250,D.Singletary
2979,CLE,pass,5,15,0,1,20,00-0035710,D.Jones,00-0038117,W.Robinson
2980,CLE,pass,-1,13,0,1,12,00-0035710,D.Jones,00-0039384,T.Tracy
2981,CLE,pass,7,0,0,1,7,00-0035710,D.Jones,00-0035535,D.Slayton
2982,CLE,pass,-8,31,0,1,23,00-0035710,D.Jones,00-0035250,D.Singletary
2983,NYG,pass,,,0,0,0,00-0033537,D.Watson,,
2984,NYG,pass,,,0,0,0,00-0033537,D.Watson,,
2985,CLE,pass,,,0,0,0,00-0035710,D.Jones,,
2986,NYG,pass,2,0,0,1,2,00-0033537,D.Watson,00-0037267,J.Ford
2987,NYG,pass,6,7,0,1,13,00-0033537,D.Watson,00-0031544,A.Cooper
2988,NYG,pass,4,2,0,1,6,00-0033537,D.Watson,00-0034364,J.Akins
2989,NYG,pass,-1,,0,0,0,00-0033537,D.Watson,,
2990,NYG,pass,3,9,0,1,12,00-0033537,D.Watson,00-0036980,E.Moore
2991,CLE,pass,-4,13,0,1,9,00-0035710,D.Jones,00-0035250,D.Singletary
2992,CLE,pass,-3,13,0,1,10,00-0035710,D.Jones,00-0038117,W.Robinson
2993,CLE,pass,-4,11,0,1,7,00-0035710,D.Jones,00-0035250,D.Singletary
2994,CLE,pass,6,8,0,1,14,00-0035710,D.Jones,00-0039337,M.Nabers
2995,CLE,pass,28,0,0,1,28,00-0035710,D.Jones,00-0039337,M.Nabers
2996,CLE,pass,3,7,0,1,10,00-0035710,D.Jones,00-0038117,W.Robinson
2997,CLE,pass,3,,0,0,0,00-0035710,D.Jones,00-0039847,T.Johnson
2998,CLE,pass,1,,0,0,0,00-0039337,M.Nabers,,
2999,CLE,pass,3,0,0,1,3,00-0035710,D.Jones,00-0039337,M.Nabers
3000,NYG,pass,3,0,0,1,3,00-0033537,D.Watson,00-0036407,J.Jeudy
3001,NYG,pass,12,,0,0,0,00-0033537,D.Watson,00-0034364,J.Akins
3002,NYG,pass,,,0,0,0,00-0033537,D.Watson,,
3003,CLE,pass,6,6,0,1,12,00-0035710,D.Jones,00-0039337,M.Nabers
3004,CLE,pass,3,2,0,1,5,00-0035710,D.Jones,00-0039384,T.Tracy
3005,CLE,pass,5,0,0,1,5,00-0035710,D.Jones,00-0039337,M.Nabers
3006,NYG,pass,18,,0,0,0,00-0033537,D.Watson,00-0036407,J.Jeudy
3007,NYG,pass,,,0,0,0,00-0033537,D.Watson,,
3008,NYG,pass,11,,0,0,0,00-0033537,D.Watson,00-0036407,J.Jeudy
3009,CLE,pass,17,0,0,1,17,00-0035710,D.Jones,00-0038115,D.Bellinger
3010,CLE,pass,2,2,0,1,4,00-0035710,D.Jones,00-0039337,M.Nabers
3011,NYG,pass,13,,0,0,0,00-0033537,D.Watson,,
3012,NYG,pass,24,,0,0,0,00-0033537,D.Watson,00-0036980,E.Moore
3013,NYG,pass,3,,0,0,0,00-0033537,D.Watson,00-0031544,A.Cooper
3014,NYG,pass,,,0,0,0,00-0033537,D.Watson,,
3015,CLE,pass,-4,17,0,1,13,00-0035710,D.Jones,00-0039847,T.Johnson
3016,CLE,pass,26,,0,0,0,00-0035710,D.Jones,00-0039337,M.Nabers
3017,CLE,pass,24,,0,0,0,00-0035710,D.Jones,00-0039337,M.Nabers
3018,CLE,pass,13,,0,0,0,00-0035710,D.Jones,,
3019,NYG,pass,6,,0,0,0,00-0033537,D.Watson,00-0031544,A.Cooper
3020,NYG,pass,-4,12,0,1,8,00-0033537,D.Watson,00-0034364,J.Akins
3021,NYG,pass,-2,9,0,1,7,00-0033537,D.Watson,00-0037267,J.Ford
3022,NYG,pass,16,,0,0,0,00-0033537,D.Watson,00-0031544,A.Cooper
3023,NYG,pass,6,3,0,1,9,00-0033537,D.Watson,00-0036407,J.Jeudy
3024,NYG,pass,,,0,0,0,00-0033537,D.Watson,,
3025,NYG,pass,7,3,0,1,10,00-0033537,D.Watson,00-0034364,J.Akins
3026,NYG,pass,17,,0,0,0,00-0033537,D.Watson,00-0036407,J.Jeudy
3027,CLE,pass,1,9,0,1,10,00-0035710,D.Jones,00-0038117,W.Robinson
3028,CLE,pass,,,0,0,0,00-0035710,D.Jones,,
3029,NYG,pass,-1,25,0,1,24,00-0033537,D.Watson,00-0037267,J.Ford
3030,NYG,pass,4,1,0,1,5,00-0033537,D.Watson,00-0034364,J.Akins
3031,NYG,pass,7,,0,0,0,00-0033537,D.Watson,00-0034364,J.Akins
3032,NYG,pass,5,,0,0,0,00-0033537,D.Watson,00-0034364,J.Akins
3033,CLE,pass,11,,0,0,0,00-0035710,D.Jones,00-0039847,T.Johnson
3034,CLE,pass,7,,0,0,0,00-0035710,D.Jones,00-0035535,D.Slayton
3035,NYG,pass,5,0,0,1,5,00-0033537,D.Watson,00-0036980,E.Moore
3036,NYG,pass,12,0,0,1,12,00-0033537,D.Watson,00-0036407,J.Jeudy
3037,NYG,pass,6,0,0,1,6,00-0033537,D.Watson,00-0031544,A.Cooper
3038,NYG,pass,,,0,0,0,00-0033537,D.Watson,00-0036407,J.Jeudy
3039,CLE,pass,15,,0,0,0,00-0035710,D.Jones,00-0039337,M.Nabers
3040,CLE,pass,1,3,0,1,4,00-0035710,D.Jones,00-0038117,W.Robinson
3041,NYG,pass,23,0,0,1,23,00-0033537,D.Watson,00-0031544,A.Cooper
3042,NYG,pass,5,2,0,1,7,00-0033537,D.Watson,00-0031544,A.Cooper
3043,CLE,pass,5,3,0,1,8,00-0035710,D.Jones,00-0039337,M.Nabers
3044,CLE,pass,3,,0,0,0,00-0035710,D.Jones,00-0039337,M.Nabers
3045,CLE,pass,1,1,0,1,2,00-0035710,D.Jones,00-0038117,W.Robinson
3046,CLE,pass,6,,0,0,0,00-0035710,D.Jones,00-0038117,W.Robinson
3047,NYG,pass,7,0,0,1,7,00-0033537,D.Watson,00-0031544,A.Cooper
3048,NYG,pass,,,0,0,0,00-0033537,D.Watson,,
3049,NYG,pass,5,1,0,1,6,00-0033537,D.Watson,00-0031544,A.Cooper
3050,NYG,pass,4,,0,0,0,00-0033537,D.Watson,00-0031544,A.Cooper
3051,NYG,pass,24,,0,0,0,00-0033537,D.Watson,00-0031544,A.Cooper
3052,NYG,pass,11,,0,0,0,00-0033537,D.Watson,00-0038979,C.Tillman
3053,PHI,pass,8,1,0,1,9,00-0031280,D.Carr,00-0037239,C.Olave
3054,PHI,pass,4,,0,0,0,00-0031280,D.Carr,00-0039623,M.Tipton
3055,PHI,pass,15,0,0,1,15,00-0031280,D.Carr,00-0037239,C.Olave
3056,PHI,pass,-6,6,0,1,0,00-0031280,D.Carr,00-0033948,Ja.Williams
3057,PHI,pass,6,6,0,1,12,00-0031280,D.Carr,00-0037239,C.Olave
3058,PHI,pass,-8,,0,0,0,00-0031280,D.Carr,00-0033948,Ja.Williams
3059,NO,pass,-4,6,0,1,2,00-0036389,J.Hurts,00-0034351,D.Goedert
3060,NO,pass,,,0,0,0,00-0036389,J.Hurts,,
3061,PHI,pass,,,0,0,0,00-0031280,D.Carr,,
3062,PHI,pass,17,,0,0,0,00-0031280,D.Carr,00-0037545,R.Shaheed
3063,NO,pass,2,19,0,1,21,00-0036389,J.Hurts,00-0036912,D.Smith
3064,NO,pass,33,10,0,1,43,00-0036389,J.Hurts,00-0034351,D.Goedert
3065,NO,pass,-5,7,0,1,2,00-0036389,J.Hurts,00-0034844,S.Barkley
3066,NO,pass,11,,1,0,0,00-0036389,J.Hurts,00-0036912,D.Smith
3067,PHI,pass,-4,,0,0,0,00-0031280,D.Carr,,
3068,PHI,pass,6,2,0,1,8,00-0031280,D.Carr,00-0033906,A.Kamara
3069,PHI,pass,-2,,0,0,0,00-0031280,D.Carr,00-0034981,F.Moreau
3070,NO,pass,-5,16,0,1,11,00-0036389,J.Hurts,00-0037132,B.Covey
3071,NO,pass,0,9,0,1,9,00-0036389,J.Hurts,00-0034351,D.Goedert
3072,NO,pass,-4,0,0,1,-4,00-0036389,J.Hurts,00-0034351,D.Goedert
3073,NO,pass,2,2,0,1,4,00-0036389,J.Hurts,00-0036919,K.Gainwell
3074,NO,pass,2,4,0,1,6,00-0036389,J.Hurts,00-0034351,D.Goedert
3075,NO,pass,,,0,0,0,00-0036389,J.Hurts,,
3076,PHI,pass,0,2,0,1,2,00-0031280,D.Carr,00-0034981,F.Moreau
3077,PHI,pass,-5,10,0,1,5,00-0031280,D.Carr,00-0033906,A.Kamara
3078,PHI,pass,38,,0,0,0,00-0031280,D.Carr,00-0037545,R.Shaheed
3079,NO,pass,1,1,0,1,2,00-0036389,J.Hurts,00-0034351,D.Goedert
3080,NO,pass,18,,0,0,0,00-0036389,J.Hurts,00-0034351,D.Goedert
3081,NO,pass,3,6,0,1,9,00-0036389,J.Hurts,00-0039236,J.Wilson
3082,NO,pass,-3,6,0,1,3,00-0036389,J.Hurts,00-0037741,J.Dotson
3083,NO,pass,-7,8,0,1,1,00-0036389,J.Hurts,00-0034844,S.Barkley
3084,NO,pass,14,0,0,1,14,00-0036389,J.Hurts,00-0036912,D.Smith
3085,NO,pass,23,,0,0,0,00-0036389,J.Hurts,00-0036912,D.Smith
3086,NO,pass,7,0,0,1,7,00-0036389,J.Hurts,00-0035639,P.Campbell
3087,NO,pass,19,3,0,1,22,00-0036389,J.Hurts,00-0034351,D.Goedert
3088,NO,pass,9,,0,0,0,00-0036389,J.Hurts,,
3089,NO,pass,3,0,0,1,3,00-0036389,J.Hurts,00-0034844,S.Barkley
3090,NO,pass,4,2,0,1,6,00-0036389,J.Hurts,00-0035639,P.Campbell
3091,NO,pass,1,2,0,1,3,00-0036389,J.Hurts,00-0034844,S.Barkley
3092,NO,pass,14,4,0,1,18,00-0036389,J.Hurts,00-0036912,D.Smith
3093,NO,pass,,,0,0,0,00-0036389,J.Hurts,,
3094,PHI,pass,5,,0,0,0,00-0031280,D.Carr,00-0037545,R.Shaheed
3095,PHI,pass,8,0,0,1,8,00-0031280,D.Carr,00-0037239,C.Olave
3096,NO,pass,9,0,0,1,9,00-0036389,J.Hurts,00-0036912,D.Smith
3097,NO,pass,5,3,0,1,8,00-0036389,J.Hurts,00-0036919,K.Gainwell
3098,NO,pass,37,,0,0,0,00-0036389,J.Hurts,00-0036912,D.Smith
3099,NO,pass,4,,0,0,0,00-0036389,J.Hurts,00-0036919,K.Gainwell
3100,NO,pass,6,0,0,1,6,00-0036389,J.Hurts,00-0036912,D.Smith
3101,NO,pass,5,1,0,1,6,00-0036389,J.Hurts,00-0036912,D.Smith
3102,NO,pass,6,-1,0,1,5,00-0036389,J.Hurts,00-0036912,D.Smith
3103,PHI,pass,-7,10,0,1,3,00-0031280,D.Carr,00-0034418,C.Wilson
3104,PHI,pass,-9,,0,0,0,00-0031280,D.Carr,,
3105,PHI,pass,23,4,0,1,27,00-0031280,D.Carr,00-0033906,A.Kamara
3106,PHI,pass,22,,0,0,0,00-0031280,D.Carr,00-0037545,R.Shaheed
3107,PHI,pass,5,0,0,1,5,00-0031280,D.Carr,00-0039623,M.Tipton
3108,NO,pass,-2,,0,0,0,00-0036389,J.Hurts,,
3109,NO,pass,3,27,0,1,30,00-0036389,J.Hurts,00-0034351,D.Goedert
3110,NO,pass,-1,0,0,1,-1,00-0036389,J.Hurts,00-0034351,D.Goedert
3111,NO,pass,30,,0,0,0,00-0036389,J.Hurts,00-0037741,J.Dotson
3112,PHI,pass,-10,,0,0,0,00-0031280,D.Carr,00-0033948,Ja.Williams
3113,PHI,pass,25,4,0,1,29,00-0031280,D.Carr,00-0037239,C.Olave
3114,PHI,pass,13,0,0,1,13,00-0031280,D.Carr,00-0037239,C.Olave
3115,PHI,pass,,,0,0,0,00-0031280,D.Carr,00-0033948,Ja.Williams
3116,NO,pass,4,1,0,1,5,00-0036389,J.Hurts,00-0037741,J.Dotson
3117,NO,pass,,,0,0,0,00-0036389,J.Hurts,,
3118,NO,pass,19,,0,0,0,00-0036389,J.Hurts,00-0039236,J.Wilson
3119,NO,pass,3,58,0,1,61,00-0036389,J.Hurts,00-0034351,D.Goedert
3120,PHI,pass,1,5,0,1,6,00-0031280,D.Carr,00-0039623,M.Tipton
3121,PHI,pass,23,,1,0,0,00-0031280,D.Carr,00-0037545,R.Shaheed
3122,LAR,pass,12,-1,0,1,11,00-0037834,B.Purdy,00-0036261,B.Aiyuk
3123,LAR,pass,0,,0,0,0,00-0037834,B.Purdy,00-0036259,J.Jennings
3124,LAR,pass,3,4,0,1,7,00-0037834,B.Purdy,00-0037525,J.Mason
3125,LAR,pass,13,0,0,1,13,00-0037834,B.Purdy,00-0036259,J.Jennings
3126,SF,pass,12,,0,0,0,00-0026498,M.Stafford,00-0036427,T.Johnson
3127,LAR,pass,28,,0,0,0,00-0037834,B.Purdy,00-0036261,B.Aiyuk
3128,LAR,pass,16,18,0,1,34,00-0037834,B.Purdy,00-0036259,J.Jennings
3129,LAR,pass,-4,6,0,1,2,00-0037834,B.Purdy,00-0036261,B.Aiyuk
3130,LAR,pass,16,0,0,1,16,00-0037834,B.Purdy,00-0033576,E.Saubert
3131,LAR,pass,5,,0,0,0,00-0037834,B.Purdy,00-0036261,B.Aiyuk
3132,LAR,pass,5,4,0,1,9,00-0037834,B.Purdy,00-0036261,B.Aiyuk
3133,LAR,pass,4,0,0,1,4,00-0037834,B.Purdy,00-0036259,J.Jennings
3134,SF,pass,,,0,0,0,00-0026498,M.Stafford,,
3135,LAR,pass,11,1,0,1,12,00-0037834,B.Purdy,00-0036261,B.Aiyuk
3136,LAR,pass,5,1,0,1,6,00-0037834,B.Purdy,00-0029892,K.Juszczyk
3137,LAR,pass,16,,0,0,0,00-0037834,B.Purdy,00-0036261,B.Aiyuk
3138,SF,pass,8,,0,0,0,00-0026498,M.Stafford,00-0036849,T.Atwell
3139,SF,pass,11,13,0,1,24,00-0026498,M.Stafford,00-0036849,T.Atwell
3140,SF,pass,16,,0,0,0,00-0026498,M.Stafford,,
3141,SF,pass,9,0,0,1,9,00-0026498,M.Stafford,00-0036427,T.Johnson
3142,SF,pass,5,1,0,1,6,00-0026498,M.Stafford,00-0036427,T.Johnson
3143,SF,pass,1,5,0,1,6,00-0026498,M.Stafford,00-0039751,J.Whittington
3144,SF,pass,4,0,0,1,4,00-0026498,M.Stafford,00-0036244,C.Parkinson
3145,SF,pass,-4,11,0,1,7,00-0026498,M.Stafford,00-0039751,J.Whittington
3146,SF,pass,5,4,0,1,9,00-0026498,M.Stafford,00-0036244,C.Parkinson
3147,SF,pass,7,8,0,1,15,00-0026498,M.Stafford,00-0037840,K.Williams
3148,LAR,pass,10,1,0,1,11,00-0037834,B.Purdy,00-0036259,J.Jennings
3149,LAR,pass,5,3,0,1,8,00-0037834,B.Purdy,00-0033576,E.Saubert
3150,LAR,pass,,,0,0,0,00-0037834,B.Purdy,,
3151,SF,pass,,,0,0,0,00-0026498,M.Stafford,,
3152,SF,pass,44,,0,0,0,00-0026498,M.Stafford,00-0032775,D.Robinson
3153,SF,pass,8,7,0,1,15,00-0026498,M.Stafford,00-0039751,J.Whittington
3154,SF,pass,5,,0,0,0,00-0026498,M.Stafford,,
3155,SF,pass,3,2,0,1,5,00-0026498,M.Stafford,00-0036427,T.Johnson
3156,SF,pass,10,,0,0,0,00-0026498,M.Stafford,00-0036244,C.Parkinson
3157,LAR,pass,7,,0,0,0,00-0037834,B.Purdy,00-0036261,B.Aiyuk
3158,LAR,pass,9,0,0,1,9,00-0037834,B.Purdy,00-0036259,J.Jennings
3159,LAR,pass,2,1,0,1,3,00-0037834,B.Purdy,00-0037525,J.Mason
3160,LAR,pass,25,6,0,1,31,00-0037834,B.Purdy,00-0036259,J.Jennings
3161,SF,pass,5,6,0,1,11,00-0026498,M.Stafford,00-0036849,T.Atwell
3162,LAR,pass,32,0,0,1,32,00-0037834,B.Purdy,00-0036259,J.Jennings
3163,LAR,pass,14,0,0,1,14,00-0037834,B.Purdy,00-0036259,J.Jennings
3164,LAR,pass,3,,0,0,0,00-0037834,B.Purdy,00-0038647,R.Bell
3165,SF,pass,4,8,0,1,12,00-0026498,M.Stafford,00-0037840,K.Williams
3166,SF,pass,22,10,0,1,32,00-0026498,M.Stafford,00-0032775,D.Robinson
