"","rusher_player_name","rusher_player_id","posteam","defteam","yards_gained_rush"
"338","A.Richardson","00-0039164","IND","HOU",13
"339","J.Mixon","00-0033897","HOU","IND",8
"340","J.Taylor","00-0036223","IND","HOU",1
"341","J.Taylor","00-0036223","IND","HOU",4
"342","A.Richardson","00-0039164","IND","HOU",19
"343","J.Taylor","00-0036223","IND","HOU",5
"344","J.Taylor","00-0036223","IND","HOU",2
"345","J.Taylor","00-0036223","IND","HOU",7
"346","A.Richardson","00-0039164","IND","HOU",3
"347","J.Taylor","00-0036223","IND","HOU",-2
"348","J.Mixon","00-0033897","HOU","IND",8
"349","J.Mixon","00-0033897","HOU","IND",13
"350","J.Mixon","00-0033897","HOU","IND",4
"351","J.Mixon","00-0033897","HOU","IND",0
"352","J.Mixon","00-0033897","HOU","IND",8
"353","J.Mixon","00-0033897","HOU","IND",5
"354","J.Taylor","00-0036223","IND","HOU",2
"355","J.Taylor","00-0036223","IND","HOU",5
"356","J.Mixon","00-0033897","HOU","IND",3
"357","J.Mixon","00-0033897","HOU","IND",7
"358","J.Taylor","00-0036223","IND","HOU",5
"359","J.Taylor","00-0036223","IND","HOU",0
"360","J.Mixon","00-0033897","HOU","IND",13
"361","J.Mixon","00-0033897","HOU","IND",4
"362","T.Dell","00-0038977","HOU","IND",2
"363","J.Mixon","00-0033897","HOU","IND",3
"364","J.Mixon","00-0033897","HOU","IND",8
"365","J.Mixon","00-0033897","HOU","IND",10
"366","J.Mixon","00-0033897","HOU","IND",0
"367","J.Mixon","00-0033897","HOU","IND",3
"368","J.Taylor","00-0036223","IND","HOU",3
"369","J.Mixon","00-0033897","HOU","IND",8
"370","T.Dell","00-0038977","HOU","IND",17
"371","D.Pierce","00-0037258","HOU","IND",9
"372","D.Pierce","00-0037258","HOU","IND",3
"373","J.Mixon","00-0033897","HOU","IND",7
"374","J.Mixon","00-0033897","HOU","IND",7
"375","J.Mixon","00-0033897","HOU","IND",-2
"376","C.Stroud","00-0039163","HOU","IND",2
"377","A.Richardson","00-0039164","IND","HOU",10
"378","J.Taylor","00-0036223","IND","HOU",5
"379","J.Taylor","00-0036223","IND","HOU",-2
"380","A.Richardson","00-0039164","IND","HOU",3
"381","J.Mixon","00-0033897","HOU","IND",0
"382","J.Mixon","00-0033897","HOU","IND",4
"383","J.Mixon","00-0033897","HOU","IND",4
"384","J.Mixon","00-0033897","HOU","IND",3
"385","J.Mixon","00-0033897","HOU","IND",9
"386","R.Mostert","00-0031687","MIA","JAX",0
"387","D.Achane","00-0039040","MIA","JAX",-3
"388","T.Etienne","00-0036973","JAX","MIA",-1
"389","R.Mostert","00-0031687","MIA","JAX",5
"390","T.Bigsby","00-0038555","JAX","MIA",17
"391","T.Bigsby","00-0038555","JAX","MIA",7
"392","T.Etienne","00-0036973","JAX","MIA",3
"393","T.Lawrence","00-0036971","JAX","MIA",8
"394","T.Etienne","00-0036973","JAX","MIA",1
"395","D.Achane","00-0039040","MIA","JAX",-1
"396","T.Etienne","00-0036973","JAX","MIA",4
"397","T.Etienne","00-0036973","JAX","MIA",1
"398","D.Achane","00-0039040","MIA","JAX",2
"399","D.Achane","00-0039040","MIA","JAX",0
"400","T.Bigsby","00-0038555","JAX","MIA",8
"401","T.Bigsby","00-0038555","JAX","MIA",-1
"402","T.Etienne","00-0036973","JAX","MIA",1
"403","T.Etienne","00-0036973","JAX","MIA",2
"404","T.Tagovailoa","00-0036212","MIA","JAX",11
"405","R.Mostert","00-0031687","MIA","JAX",2
"406","D.Achane","00-0039040","MIA","JAX",9
"407","J.Waddle","00-0036613","MIA","JAX",3
"408","D.Achane","00-0039040","MIA","JAX",1
"409","T.Bigsby","00-0038555","JAX","MIA",2
"410","T.Etienne","00-0036973","JAX","MIA",7
"411","R.Mostert","00-0031687","MIA","JAX",-3
"412","T.Bigsby","00-0038555","JAX","MIA",26
"413","T.Bigsby","00-0038555","JAX","MIA",7
"414","D.Duvernay","00-0036331","JAX","MIA",3
"415","T.Etienne","00-0036973","JAX","MIA",10
"416","T.Bigsby","00-0038555","JAX","MIA",2
"417","T.Etienne","00-0036973","JAX","MIA",7
"418","T.Bigsby","00-0038555","JAX","MIA",0
"419","T.Etienne","00-0036973","JAX","MIA",-2
"420","D.Achane","00-0039040","MIA","JAX",7
"421","R.Mostert","00-0031687","MIA","JAX",-1
"422","T.Etienne","00-0036973","JAX","MIA",11
"423","T.Bigsby","00-0038555","JAX","MIA",4
"424","T.Bigsby","00-0038555","JAX","MIA",1
"425","D.Achane","00-0039040","MIA","JAX",6
"426","R.Mostert","00-0031687","MIA","JAX",6
"427","J.Wilson","00-0034115","MIA","JAX",14
"428","J.Wilson","00-0034115","MIA","JAX",6
"429","J.Wilson","00-0034115","MIA","JAX",3
"430","A.Ingold","00-0035125","MIA","JAX",6
"431","T.Bigsby","00-0038555","JAX","MIA",0
"432","D.Achane","00-0039040","MIA","JAX",4
"433","D.Achane","00-0039040","MIA","JAX",-1
"434","A.Ingold","00-0035125","MIA","JAX",2
"435","J.Wilson","00-0034115","MIA","JAX",1
"436","J.Wilson","00-0034115","MIA","JAX",2
"437","D.Montgomery","00-0035685","DET","LA",2
"438","K.Williams","00-0037840","LA","DET",2
"439","K.Williams","00-0037840","LA","DET",9
"440","D.Montgomery","00-0035685","DET","LA",3
"441","J.Gibbs","00-0039139","DET","LA",6
"442","D.Montgomery","00-0035685","DET","LA",2
"443","D.Montgomery","00-0035685","DET","LA",5
"444","D.Montgomery","00-0035685","DET","LA",8
"445","D.Montgomery","00-0035685","DET","LA",6
"446","D.Montgomery","00-0035685","DET","LA",7
"447","D.Montgomery","00-0035685","DET","LA",3
"448","D.Montgomery","00-0035685","DET","LA",-1
"449","P.Nacua","00-0039075","LA","DET",7
"450","R.Rivers","00-0037557","LA","DET",4
"451","R.Rivers","00-0037557","LA","DET",12
"452","C.Kupp","00-0033908","LA","DET",9
"453","K.Williams","00-0037840","LA","DET",4
"454","J.Williams","00-0037240","DET","LA",13
"455","J.Gibbs","00-0039139","DET","LA",8
"456","J.Gibbs","00-0039139","DET","LA",1
"457","J.Gibbs","00-0039139","DET","LA",2
"458","J.Gibbs","00-0039139","DET","LA",1
"459","K.Williams","00-0037840","LA","DET",4
"460","K.Williams","00-0037840","LA","DET",4
"461","D.Montgomery","00-0035685","DET","LA",2
"462","D.Montgomery","00-0035685","DET","LA",4
"463","K.Williams","00-0037840","LA","DET",-1
"464","D.Montgomery","00-0035685","DET","LA",5
"465","K.Williams","00-0037840","LA","DET",3
"466","K.Williams","00-0037840","LA","DET",6
"467","K.Williams","00-0037840","LA","DET",1
"468","C.Kupp","00-0033908","LA","DET",1
"469","K.Williams","00-0037840","LA","DET",3
"470","K.Williams","00-0037840","LA","DET",2
"471","J.Gibbs","00-0039139","DET","LA",3
"472","K.Williams","00-0037840","LA","DET",-2
"473","K.Williams","00-0037840","LA","DET",0
"474","K.Williams","00-0037840","LA","DET",3
"475","J.Gibbs","00-0039139","DET","LA",0
"476","J.Goff","00-0033106","DET","LA",7
"477","J.Gibbs","00-0039139","DET","LA",7
"478","K.Williams","00-0037840","LA","DET",2
"479","K.Williams","00-0037840","LA","DET",5
"480","K.Williams","00-0037840","LA","DET",-2
"481","K.Williams","00-0037840","LA","DET",7
"482","J.Gibbs","00-0039139","DET","LA",5
"483","J.Gibbs","00-0039139","DET","LA",4
"484","K.Raymond","00-0032464","DET","LA",12
"485","D.Montgomery","00-0035685","DET","LA",21
"486","D.Montgomery","00-0035685","DET","LA",9
"487","J.Gibbs","00-0039139","DET","LA",3
"488","D.Montgomery","00-0035685","DET","LA",6
"489","D.Montgomery","00-0035685","DET","LA",8
"490","D.Montgomery","00-0035685","DET","LA",1
"491","G.Edwards","00-0034184","LAC","LV",6
"492","G.Edwards","00-0034184","LAC","LV",0
"493","Z.White","00-0038040","LV","LAC",0
"494","Z.White","00-0038040","LV","LAC",0
"495","J.Dobbins","00-0036158","LAC","LV",3
"496","Z.White","00-0038040","LV","LAC",-1
"497","G.Edwards","00-0034184","LAC","LV",2
"498","J.Meyers","00-0034960","LV","LAC",3
"499","A.Mattison","00-0034972","LV","LAC",3
"500","A.Mattison","00-0034972","LV","LAC",1
"501","J.Dobbins","00-0036158","LAC","LV",1
"502","A.Mattison","00-0034972","LV","LAC",7
"503","G.Minshew","00-0035289","LV","LAC",1
"504","G.Edwards","00-0034184","LAC","LV",-1
"505","J.Herbert","00-0036355","LAC","LV",8
"506","Z.White","00-0038040","LV","LAC",2
"507","D.Davis","00-0038573","LAC","LV",6
"508","G.Edwards","00-0034184","LAC","LV",0
"509","Z.White","00-0038040","LV","LAC",4
"510","G.Edwards","00-0034184","LAC","LV",1
"511","A.Mattison","00-0034972","LV","LAC",4
"512","Z.White","00-0038040","LV","LAC",3
"513","G.Minshew","00-0035289","LV","LAC",1
"514","J.Dobbins","00-0036158","LAC","LV",2
"515","J.Dobbins","00-0036158","LAC","LV",0
"516","J.Dobbins","00-0036158","LAC","LV",46
"517","J.Dobbins","00-0036158","LAC","LV",1
"518","Z.White","00-0038040","LV","LAC",6
"519","Z.White","00-0038040","LV","LAC",8
"520","D.Davis","00-0038573","LAC","LV",3
"521","Z.White","00-0038040","LV","LAC",8
"522","Z.White","00-0038040","LV","LAC",0
"523","Z.White","00-0038040","LV","LAC",12
"524","Z.White","00-0038040","LV","LAC",0
"525","G.Minshew","00-0035289","LV","LAC",3
"526","G.Edwards","00-0034184","LAC","LV",1
"527","G.Edwards","00-0034184","LAC","LV",10
"528","J.Dobbins","00-0036158","LAC","LV",12
"529","A.Mattison","00-0034972","LV","LAC",4
"530","Z.White","00-0038040","LV","LAC",2
"531","G.Edwards","00-0034184","LAC","LV",3
"532","J.Dobbins","00-0036158","LAC","LV",2
"533","J.Dobbins","00-0036158","LAC","LV",7
"534","J.Dobbins","00-0036158","LAC","LV",61
"535","G.Edwards","00-0034184","LAC","LV",3
"536","G.Edwards","00-0034184","LAC","LV",1
"537","G.Edwards","00-0034184","LAC","LV",0
"538","D.Singletary","00-0035250","NYG","MIN",2
"539","A.Jones","00-0033293","MIN","NYG",1
"540","E.Gray","00-0038396","NYG","MIN",0
"541","D.Jones","00-0035710","NYG","MIN",7
"542","D.Singletary","00-0035250","NYG","MIN",4
"543","D.Jones","00-0035710","NYG","MIN",1
"544","S.Darnold","00-0034869","MIN","NYG",3
"545","A.Jones","00-0033293","MIN","NYG",2
"546","A.Jones","00-0033293","MIN","NYG",3
"547","D.Jones","00-0035710","NYG","MIN",4
"548","D.Singletary","00-0035250","NYG","MIN",3
"549","T.Tracy","00-0039384","NYG","MIN",2
"550","T.Chandler","00-0037276","MIN","NYG",1
"551","T.Chandler","00-0037276","MIN","NYG",3
"552","T.Chandler","00-0037276","MIN","NYG",6
"553","T.Chandler","00-0037276","MIN","NYG",-3
"554","D.Singletary","00-0035250","NYG","MIN",6
"555","D.Singletary","00-0035250","NYG","MIN",5
"556","D.Jones","00-0035710","NYG","MIN",3
"557","D.Jones","00-0035710","NYG","MIN",-1
"558","A.Jones","00-0033293","MIN","NYG",10
"559","A.Jones","00-0033293","MIN","NYG",2
"560","A.Jones","00-0033293","MIN","NYG",4
"561","A.Jones","00-0033293","MIN","NYG",12
"562","A.Jones","00-0033293","MIN","NYG",19
"563","T.Tracy","00-0039384","NYG","MIN",0
"564","D.Jones","00-0035710","NYG","MIN",1
"565","T.Chandler","00-0037276","MIN","NYG",1
"566","A.Jones","00-0033293","MIN","NYG",8
"567","D.Singletary","00-0035250","NYG","MIN",1
"568","D.Singletary","00-0035250","NYG","MIN",7
"569","D.Singletary","00-0035250","NYG","MIN",2
"570","T.Chandler","00-0037276","MIN","NYG",5
"571","T.Chandler","00-0037276","MIN","NYG",1
"572","T.Chandler","00-0037276","MIN","NYG",3
"573","D.Singletary","00-0035250","NYG","MIN",4
"574","W.Robinson","00-0038117","NYG","MIN",14
"575","E.Gray","00-0038396","NYG","MIN",6
"576","D.Singletary","00-0035250","NYG","MIN",3
"577","A.Jones","00-0033293","MIN","NYG",19
"578","A.Jones","00-0033293","MIN","NYG",-1
"579","A.Jones","00-0033293","MIN","NYG",10
"580","S.Darnold","00-0034869","MIN","NYG",1
"581","A.Jones","00-0033293","MIN","NYG",4
"582","A.Jones","00-0033293","MIN","NYG",1
"583","M.Gaskin","00-0035311","MIN","NYG",-3
"584","Z.Moss","00-0036251","CIN","NE",4
"585","R.Stevenson","00-0036875","NE","CIN",14
"586","R.Stevenson","00-0036875","NE","CIN",4
"587","R.Stevenson","00-0036875","NE","CIN",-2
"588","Z.Moss","00-0036251","CIN","NE",1
"589","Z.Moss","00-0036251","CIN","NE",3
"590","R.Stevenson","00-0036875","NE","CIN",7
"591","J.Brissett","00-0033119","NE","CIN",6
"592","A.Gibson","00-0036328","NE","CIN",2
"593","A.Gibson","00-0036328","NE","CIN",8
"594","R.Stevenson","00-0036875","NE","CIN",3
"595","J.Brissett","00-0033119","NE","CIN",16
"596","R.Stevenson","00-0036875","NE","CIN",-2
"597","R.Stevenson","00-0036875","NE","CIN",3
"598","J.Burrow","00-0036442","CIN","NE",2
"599","A.Gibson","00-0036328","NE","CIN",1
"600","C.Brown","00-0038597","CIN","NE",4
"601","Z.Moss","00-0036251","CIN","NE",2
"602","C.Brown","00-0038597","CIN","NE",-1
"603","R.Stevenson","00-0036875","NE","CIN",16
"604","R.Stevenson","00-0036875","NE","CIN",17
"605","R.Stevenson","00-0036875","NE","CIN",1
"606","A.Gibson","00-0036328","NE","CIN",3
"607","A.Gibson","00-0036328","NE","CIN",0
"608","R.Stevenson","00-0036875","NE","CIN",-1
"609","J.Brissett","00-0033119","NE","CIN",6
"610","R.Stevenson","00-0036875","NE","CIN",1
"611","R.Stevenson","00-0036875","NE","CIN",3
"612","Z.Moss","00-0036251","CIN","NE",1
"613","J.Burrow","00-0036442","CIN","NE",2
"614","R.Stevenson","00-0036875","NE","CIN",5
"615","R.Stevenson","00-0036875","NE","CIN",2
"616","Z.Moss","00-0036251","CIN","NE",7
"617","Z.Moss","00-0036251","CIN","NE",16
"618","C.Brown","00-0038597","CIN","NE",8
"619","J.Burrow","00-0036442","CIN","NE",6
"620","Z.Moss","00-0036251","CIN","NE",5
"621","Z.Moss","00-0036251","CIN","NE",5
"622","R.Stevenson","00-0036875","NE","CIN",2
"623","J.Brissett","00-0033119","NE","CIN",6
"624","R.Stevenson","00-0036875","NE","CIN",0
"625","R.Stevenson","00-0036875","NE","CIN",4
"626","A.Gibson","00-0036328","NE","CIN",2
"627","A.Gibson","00-0036328","NE","CIN",2
"628","J.Burrow","00-0036442","CIN","NE",5
"629","R.Stevenson","00-0036875","NE","CIN",12
"630","R.Stevenson","00-0036875","NE","CIN",2
"631","R.Stevenson","00-0036875","NE","CIN",3
"632","R.Stevenson","00-0036875","NE","CIN",5
"633","R.Stevenson","00-0036875","NE","CIN",9
"634","R.Stevenson","00-0036875","NE","CIN",3
"635","R.Stevenson","00-0036875","NE","CIN",9
"636","B.Hall","00-0038120","NYJ","SF",4
"637","B.Hall","00-0038120","NYJ","SF",3
"638","J.Mason","00-0037525","SF","NYJ",2
"639","D.Samuel","00-0035719","SF","NYJ",3
"640","B.Hall","00-0038120","NYJ","SF",0
"641","B.Hall","00-0038120","NYJ","SF",2
"642","B.Hall","00-0038120","NYJ","SF",0
"643","B.Hall","00-0038120","NYJ","SF",3
"644","B.Hall","00-0038120","NYJ","SF",3
"645","J.Mason","00-0037525","SF","NYJ",4
"646","J.Mason","00-0037525","SF","NYJ",13
"647","D.Samuel","00-0035719","SF","NYJ",5
"648","J.Mason","00-0037525","SF","NYJ",5
"649","B.Hall","00-0038120","NYJ","SF",5
"650","B.Purdy","00-0037834","SF","NYJ",11
"651","D.Samuel","00-0035719","SF","NYJ",6
"652","J.Mason","00-0037525","SF","NYJ",5
"653","J.Mason","00-0037525","SF","NYJ",6
"654","J.Mason","00-0037525","SF","NYJ",9
"655","J.Mason","00-0037525","SF","NYJ",1
"656","J.Mason","00-0037525","SF","NYJ",11
"657","D.Samuel","00-0035719","SF","NYJ",3
"658","J.Mason","00-0037525","SF","NYJ",11
"659","D.Samuel","00-0035719","SF","NYJ",2
"660","B.Hall","00-0038120","NYJ","SF",3
"661","B.Hall","00-0038120","NYJ","SF",2
"662","D.Samuel","00-0035719","SF","NYJ",0
"663","J.Mason","00-0037525","SF","NYJ",7
"664","D.Samuel","00-0035719","SF","NYJ",4
"665","J.Mason","00-0037525","SF","NYJ",1
"666","J.Mason","00-0037525","SF","NYJ",0
"667","J.Mason","00-0037525","SF","NYJ",2
"668","J.Mason","00-0037525","SF","NYJ",8
"669","J.Mason","00-0037525","SF","NYJ",-2
"670","J.Mason","00-0037525","SF","NYJ",5
"671","B.Hall","00-0038120","NYJ","SF",5
"672","J.Mason","00-0037525","SF","NYJ",11
"673","J.Mason","00-0037525","SF","NYJ",2
"674","J.Mason","00-0037525","SF","NYJ",5
"675","J.Mason","00-0037525","SF","NYJ",3
"676","B.Hall","00-0038120","NYJ","SF",2
"677","B.Hall","00-0038120","NYJ","SF",0
"678","J.Mason","00-0037525","SF","NYJ",1
"679","J.Mason","00-0037525","SF","NYJ",2
"680","J.Mason","00-0037525","SF","NYJ",2
"681","D.Samuel","00-0035719","SF","NYJ",0
"682","J.Mason","00-0037525","SF","NYJ",1
"683","B.Hall","00-0038120","NYJ","SF",3
"684","B.Hall","00-0038120","NYJ","SF",0
"685","J.Mason","00-0037525","SF","NYJ",24
"686","J.Mason","00-0037525","SF","NYJ",3
"687","J.Mason","00-0037525","SF","NYJ",5
"688","B.Hall","00-0038120","NYJ","SF",3
"689","B.Hall","00-0038120","NYJ","SF",16
"690","B.Allen","00-0039794","NYJ","SF",8
"691","T.Taylor","00-0028118","NYJ","SF",7
"692","B.Robinson","00-0038542","ATL","PIT",7
"693","B.Robinson","00-0038542","ATL","PIT",3
"694","B.Robinson","00-0038542","ATL","PIT",4
"695","T.Allgeier","00-0037263","ATL","PIT",13
"696","B.Robinson","00-0038542","ATL","PIT",5
"697","B.Robinson","00-0038542","ATL","PIT",-3
"698","J.Fields","00-0036945","PIT","ATL",3
"699","J.Fields","00-0036945","PIT","ATL",12
"700","N.Harris","00-0036893","PIT","ATL",4
"701","N.Harris","00-0036893","PIT","ATL",4
"702","N.Harris","00-0036893","PIT","ATL",2
"703","C.Patterson","00-0030578","PIT","ATL",2
"704","J.Fields","00-0036945","PIT","ATL",3
"705","J.Warren","00-0037228","PIT","ATL",-1
"706","N.Harris","00-0036893","PIT","ATL",8
"707","G.Pickens","00-0037247","PIT","ATL",-10
"708","N.Harris","00-0036893","PIT","ATL",3
"709","C.Patterson","00-0030578","PIT","ATL",5
"710","B.Robinson","00-0038542","ATL","PIT",4
"711","B.Robinson","00-0038542","ATL","PIT",3
"712","B.Robinson","00-0038542","ATL","PIT",0
"713","N.Harris","00-0036893","PIT","ATL",2
"714","J.Fields","00-0036945","PIT","ATL",5
"715","C.Patterson","00-0030578","PIT","ATL",4
"716","J.Fields","00-0036945","PIT","ATL",3
"717","B.Robinson","00-0038542","ATL","PIT",3
"718","B.Robinson","00-0038542","ATL","PIT",0
"719","N.Harris","00-0036893","PIT","ATL",5
"720","N.Harris","00-0036893","PIT","ATL",1
"721","B.Robinson","00-0038542","ATL","PIT",4
"722","B.Robinson","00-0038542","ATL","PIT",4
"723","B.Robinson","00-0038542","ATL","PIT",1
"724","B.Robinson","00-0038542","ATL","PIT",10
"725","K.Cousins","00-0029604","ATL","PIT",0
"726","J.Fields","00-0036945","PIT","ATL",1
"727","N.Harris","00-0036893","PIT","ATL",5
"728","N.Harris","00-0036893","PIT","ATL",2
"729","C.Patterson","00-0030578","PIT","ATL",2
"730","T.Allgeier","00-0037263","ATL","PIT",7
"731","T.Allgeier","00-0037263","ATL","PIT",1
"732","B.Robinson","00-0038542","ATL","PIT",2
"733","N.Harris","00-0036893","PIT","ATL",4
"734","J.Fields","00-0036945","PIT","ATL",4
"735","B.Robinson","00-0038542","ATL","PIT",5
"736","J.Fields","00-0036945","PIT","ATL",7
"737","N.Harris","00-0036893","PIT","ATL",20
"738","N.Harris","00-0036893","PIT","ATL",1
"739","N.Harris","00-0036893","PIT","ATL",3
"740","J.Warren","00-0037228","PIT","ATL",8
"741","J.Fields","00-0036945","PIT","ATL",4
"742","J.Fields","00-0036945","PIT","ATL",5
"743","N.Harris","00-0036893","PIT","ATL",2
"744","N.Harris","00-0036893","PIT","ATL",6
"745","J.Fields","00-0036945","PIT","ATL",0
"746","B.Robinson","00-0038542","ATL","PIT",3
"747","N.Harris","00-0036893","PIT","ATL",-3
"748","B.Robinson","00-0038542","ATL","PIT",13
"749","N.Harris","00-0036893","PIT","ATL",1
"750","J.Fields","00-0036945","PIT","ATL",4
"751","J.Fields","00-0036945","PIT","ATL",7
"752","N.Harris","00-0036893","PIT","ATL",1
"753","N.Harris","00-0036893","PIT","ATL",-1
"754","J.Fields","00-0036945","PIT","ATL",-1
"755","T.Pollard","00-0035261","TEN","CHI",1
"756","D.Swift","00-0036275","CHI","TEN",6
"757","T.Pollard","00-0035261","TEN","CHI",1
"758","T.Pollard","00-0035261","TEN","CHI",1
"759","D.Swift","00-0036275","CHI","TEN",6
"760","D.Swift","00-0036275","CHI","TEN",1
"761","V.Jones","00-0037745","CHI","TEN",6
"762","T.Pollard","00-0035261","TEN","CHI",7
"763","T.Pollard","00-0035261","TEN","CHI",14
"764","T.Burks","00-0037742","TEN","CHI",6
"765","T.Pollard","00-0035261","TEN","CHI",7
"766","T.Pollard","00-0035261","TEN","CHI",26
"767","T.Pollard","00-0035261","TEN","CHI",4
"768","D.Swift","00-0036275","CHI","TEN",-3
"769","T.Spears","00-0039032","TEN","CHI",3
