"","receiver_player_name","receiver_player_id","passer_player_name","passer_player_id","complete_pass","air_yards","yards_after_catch","yards_gained_pass","defteam","interception"
"85","T.Kelce","00-0030506","P.Mahomes","00-0033873",0,3,NA,0,"BAL",0
"86","X.Worthy","00-0039894","P.Mahomes","00-0033873",0,13,NA,0,"BAL",0
"87","Z.Flowers","00-0039064","L.Jackson","00-0034796",1,-2,11,9,"KC",0
"88","R.Bateman","00-0036550","L.Jackson","00-0034796",0,1,NA,0,"KC",0
"89","R.Rice","00-0039067","P.Mahomes","00-0033873",0,8,NA,0,"BAL",1
"90","J.Hill","00-0034975","L.Jackson","00-0034796",1,-6,13,7,"KC",0
"91","I.Likely","00-0037838","L.Jackson","00-0034796",1,3,6,9,"KC",0
"92","I.Likely","00-0037838","L.Jackson","00-0034796",1,3,6,9,"KC",0
"93","Z.Flowers","00-0039064","L.Jackson","00-0034796",0,4,NA,0,"KC",0
"94","J.Hill","00-0034975","L.Jackson","00-0034796",0,-2,NA,0,"KC",0
"95","J.Hill","00-0034975","L.Jackson","00-0034796",0,-3,NA,0,"KC",0
"96","R.Rice","00-0039067","P.Mahomes","00-0033873",1,13,20,33,"BAL",0
"97","Ju.Watson","00-0034386","P.Mahomes","00-0033873",1,15,10,25,"BAL",0
"98","R.Rice","00-0039067","P.Mahomes","00-0033873",0,10,NA,0,"BAL",0
"99","N.Gray","00-0036637","P.Mahomes","00-0033873",1,-2,15,13,"BAL",0
"100","Z.Flowers","00-0039064","L.Jackson","00-0034796",0,-2,NA,0,"KC",0
"101","Z.Flowers","00-0039064","L.Jackson","00-0034796",1,-6,4,-2,"KC",0
"102","J.Hill","00-0034975","L.Jackson","00-0034796",1,3,14,17,"KC",0
"103","M.Andrews","00-0034753","L.Jackson","00-0034796",1,8,3,11,"KC",0
"104","I.Likely","00-0037838","L.Jackson","00-0034796",0,38,NA,0,"KC",0
"105","Z.Flowers","00-0039064","L.Jackson","00-0034796",0,33,NA,0,"KC",0
"106","T.Kelce","00-0030506","P.Mahomes","00-0033873",1,5,5,10,"BAL",0
"107","R.Rice","00-0039067","P.Mahomes","00-0033873",1,4,11,15,"BAL",0
"108","S.Perine","00-0033526","P.Mahomes","00-0033873",1,-3,13,10,"BAL",0
"109",NA,NA,"P.Mahomes","00-0033873",0,5,NA,0,"BAL",0
"110","S.Perine","00-0033526","P.Mahomes","00-0033873",0,-1,NA,0,"BAL",0
"111","D.Henry","00-0032764","L.Jackson","00-0034796",0,-4,NA,0,"KC",0
"112","R.Bateman","00-0036550","L.Jackson","00-0034796",1,12,3,15,"KC",0
"113","I.Likely","00-0037838","L.Jackson","00-0034796",1,19,30,49,"KC",0
"114","R.Rice","00-0039067","P.Mahomes","00-0033873",1,5,3,8,"BAL",0
"115","N.Gray","00-0036637","P.Mahomes","00-0033873",1,13,0,13,"BAL",0
"116","X.Worthy","00-0039894","P.Mahomes","00-0033873",1,21,14,35,"BAL",0
"117","I.Likely","00-0037838","L.Jackson","00-0034796",1,-3,7,4,"KC",0
"118","R.Bateman","00-0036550","L.Jackson","00-0034796",0,31,NA,0,"KC",0
"119","N.Agholor","00-0031549","L.Jackson","00-0034796",1,6,0,6,"KC",0
"120","M.Andrews","00-0034753","L.Jackson","00-0034796",1,3,0,3,"KC",0
"121",NA,NA,"L.Jackson","00-0034796",0,0,NA,0,"KC",0
"122","I.Pacheco","00-0037197","P.Mahomes","00-0033873",1,-3,13,10,"BAL",0
"123","P.Mahomes","00-0033873","P.Mahomes","00-0033873",1,-1,3,2,"BAL",0
"124","I.Likely","00-0037838","L.Jackson","00-0034796",1,5,3,8,"KC",0
"125","R.Bateman","00-0036550","L.Jackson","00-0034796",0,40,NA,0,"KC",0
"126","I.Likely","00-0037838","L.Jackson","00-0034796",1,3,5,8,"KC",0
"127","J.Hill","00-0034975","L.Jackson","00-0034796",1,0,7,7,"KC",0
"128","I.Likely","00-0037838","L.Jackson","00-0034796",1,1,3,4,"KC",0
"129","R.Bateman","00-0036550","L.Jackson","00-0034796",1,36,2,38,"KC",0
"130","I.Likely","00-0037838","L.Jackson","00-0034796",0,10,NA,0,"KC",0
"131","Z.Flowers","00-0039064","L.Jackson","00-0034796",0,10,NA,0,"KC",0
"132","I.Likely","00-0037838","L.Jackson","00-0034796",0,10,NA,0,"KC",0
"133","F.Moreau","00-0034981","D.Carr","00-0031280",1,0,1,1,"CAR",0
"134","A.Kamara","00-0033906","D.Carr","00-0031280",1,-4,9,5,"CAR",0
"135","R.Shaheed","00-0037545","D.Carr","00-0031280",1,44,15,59,"CAR",0
"136","Dio.Johnson","00-0035216","B.Young","00-0039150",0,20,NA,0,"NO",1
"137","R.Shaheed","00-0037545","D.Carr","00-0031280",0,35,NA,0,"CAR",0
"138","Dio.Johnson","00-0035216","B.Young","00-0039150",0,22,NA,0,"NO",0
"139","C.Olave","00-0037239","D.Carr","00-0031280",1,17,0,17,"CAR",0
"140","J.Johnson","00-0036040","D.Carr","00-0031280",0,20,NA,0,"CAR",0
"141","T.Hill","00-0033357","D.Carr","00-0031280",0,22,NA,0,"CAR",0
"142","F.Moreau","00-0034981","D.Carr","00-0031280",1,3,0,3,"CAR",0
"143","J.Mingo","00-0039062","B.Young","00-0039150",0,2,NA,0,"NO",0
"144","A.Thielen","00-0030035","B.Young","00-0039150",1,11,3,14,"NO",0
"145","J.Sanders","00-0039356","B.Young","00-0039150",1,-3,7,4,"NO",0
"146",NA,NA,"B.Young","00-0039150",0,NA,NA,-8,"NO",0
"147","T.Hill","00-0033357","D.Carr","00-0031280",1,0,1,1,"CAR",0
"148",NA,NA,"D.Carr","00-0031280",0,NA,NA,-1,"CAR",0
"149","R.Shaheed","00-0037545","D.Carr","00-0031280",1,1,0,1,"CAR",0
"150","M.Tipton","00-0039623","D.Carr","00-0031280",1,5,1,6,"CAR",0
"151","F.Moreau","00-0034981","D.Carr","00-0031280",1,15,2,17,"CAR",0
"152","A.Kamara","00-0033906","D.Carr","00-0031280",1,-5,6,1,"CAR",0
"153","C.Olave","00-0037239","D.Carr","00-0031280",1,-5,-1,-6,"CAR",0
"154","R.Shaheed","00-0037545","D.Carr","00-0031280",0,19,NA,0,"CAR",0
"155",NA,NA,"B.Young","00-0039150",0,5,NA,0,"NO",0
"156",NA,NA,"B.Young","00-0039150",0,NA,NA,-9,"NO",0
"157","J.Johnson","00-0036040","D.Carr","00-0031280",1,16,0,16,"CAR",0
"158","M.Sanders","00-0035243","B.Young","00-0039150",0,16,NA,0,"NO",0
"159","Dio.Johnson","00-0035216","B.Young","00-0039150",1,8,0,8,"NO",0
"160","X.Legette","00-0039342","B.Young","00-0039150",1,4,2,6,"NO",0
"161","M.Sanders","00-0035243","B.Young","00-0039150",0,11,NA,0,"NO",0
"162","Dio.Johnson","00-0035216","B.Young","00-0039150",1,7,4,11,"NO",0
"163","X.Legette","00-0039342","B.Young","00-0039150",1,7,0,7,"NO",0
"164",NA,NA,"B.Young","00-0039150",0,26,NA,0,"NO",0
"165","A.Thielen","00-0030035","B.Young","00-0039150",0,33,NA,0,"NO",1
"166","A.Kamara","00-0033906","D.Carr","00-0031280",1,-3,1,-2,"CAR",0
"167","R.Shaheed","00-0037545","D.Carr","00-0031280",1,-2,15,13,"CAR",0
"168","A.Kamara","00-0033906","D.Carr","00-0031280",1,-4,22,18,"CAR",0
"169","A.Thielen","00-0030035","B.Young","00-0039150",1,2,1,3,"NO",0
"170","X.Legette","00-0039342","B.Young","00-0039150",1,16,2,18,"NO",0
"171","J.Mingo","00-0039062","B.Young","00-0039150",1,19,16,35,"NO",0
"172","Dio.Johnson","00-0035216","B.Young","00-0039150",0,3,NA,0,"NO",0
"173",NA,NA,"B.Young","00-0039150",0,NA,NA,0,"NO",0
"174","Dio.Johnson","00-0035216","B.Young","00-0039150",0,3,NA,0,"NO",0
"175","Ja.Williams","00-0033948","D.Carr","00-0031280",1,4,9,13,"CAR",0
"176","J.Johnson","00-0036040","D.Carr","00-0031280",1,6,4,10,"CAR",0
"177","A.Kamara","00-0033906","D.Carr","00-0031280",1,-1,6,5,"CAR",0
"178","J.Matthews","00-0031299","B.Young","00-0039150",0,16,NA,0,"NO",0
"179",NA,NA,"B.Young","00-0039150",0,NA,NA,-9,"NO",0
"180","F.Moreau","00-0034981","D.Carr","00-0031280",1,17,5,22,"CAR",0
"181","D.Moore","00-0033589","B.Young","00-0039150",1,14,0,14,"NO",0
"182","J.Mingo","00-0039062","B.Young","00-0039150",1,5,0,5,"NO",0
"183","A.Thielen","00-0030035","B.Young","00-0039150",1,18,14,32,"NO",0
"184","X.Legette","00-0039342","B.Young","00-0039150",0,23,NA,0,"NO",0
"185","X.Legette","00-0039342","B.Young","00-0039150",1,3,1,4,"NO",0
"186","X.Legette","00-0039342","B.Young","00-0039150",0,19,NA,0,"NO",0
"187","D.Moore","00-0033589","B.Young","00-0039150",0,19,NA,0,"NO",0
"188","X.Legette","00-0039342","B.Young","00-0039150",0,40,NA,0,"NO",0
"189","J.Mingo","00-0039062","B.Young","00-0039150",0,5,NA,0,"NO",0
"190","D.Moore","00-0033589","B.Young","00-0039150",0,3,NA,0,"NO",0
"191","B.Means","00-0039386","J.Haener","00-0038998",0,8,NA,0,"CAR",0
"192","J.Mingo","00-0039062","A.Dalton","00-0027973",0,6,NA,0,"NO",0
"193",NA,NA,"D.Prescott","00-0033077",0,NA,NA,-7,"CLE",0
"194","C.Lamb","00-0036358","D.Prescott","00-0033077",1,-4,12,8,"CLE",0
"195","A.Cooper","00-0031544","D.Watson","00-0033537",1,4,2,6,"DAL",0
"196","A.Cooper","00-0031544","D.Watson","00-0033537",0,6,NA,0,"DAL",0
"197","D.Njoku","00-0033885","D.Watson","00-0033537",1,1,4,5,"DAL",0
"198","K.Turpin","00-0037801","D.Prescott","00-0033077",0,14,NA,0,"CLE",0
"199","C.Lamb","00-0036358","D.Prescott","00-0033077",1,24,10,34,"CLE",0
"200","J.Ferguson","00-0038041","D.Prescott","00-0033077",0,16,NA,0,"CLE",0
"201","B.Cooks","00-0031236","D.Prescott","00-0033077",1,20,1,21,"CLE",0
"202","J.Jeudy","00-0036407","D.Watson","00-0033537",1,4,0,4,"DAL",0
"203","J.Ford","00-0037267","D.Watson","00-0033537",1,2,6,8,"DAL",0
"204","J.Ferguson","00-0038041","D.Prescott","00-0033077",1,0,6,6,"CLE",0
"205","C.Lamb","00-0036358","D.Prescott","00-0033077",1,8,3,11,"CLE",0
"206","C.Lamb","00-0036358","D.Prescott","00-0033077",1,5,0,5,"CLE",0
"207","C.Lamb","00-0036358","D.Prescott","00-0033077",0,15,NA,0,"CLE",0
"208","B.Cooks","00-0031236","D.Prescott","00-0033077",0,7,NA,0,"CLE",0
"209","J.Jeudy","00-0036407","D.Watson","00-0033537",0,18,NA,0,"DAL",0
"210","D.Njoku","00-0033885","D.Watson","00-0033537",0,5,NA,0,"DAL",0
"211",NA,NA,"D.Watson","00-0033537",0,NA,NA,-5,"DAL",0
"212",NA,NA,"D.Prescott","00-0033077",0,NA,NA,-7,"CLE",0
"213","J.Ferguson","00-0038041","D.Prescott","00-0033077",1,0,7,7,"CLE",0
"214","E.Moore","00-0036980","D.Watson","00-0033537",0,13,NA,0,"DAL",0
"215","D.Njoku","00-0033885","D.Watson","00-0033537",1,5,2,7,"DAL",0
"216","C.Lamb","00-0036358","D.Prescott","00-0033077",0,46,NA,0,"CLE",0
"217","H.Luepke","00-0038738","D.Prescott","00-0033077",1,-1,7,6,"CLE",0
"218","J.Brooks","00-0038640","D.Prescott","00-0033077",1,9,9,18,"CLE",0
"219","B.Cooks","00-0031236","D.Prescott","00-0033077",1,5,0,5,"CLE",0
"220","E.Elliott","00-0033045","D.Prescott","00-0033077",1,-2,11,9,"CLE",0
"221","J.Akins","00-0034364","D.Watson","00-0033537",0,6,NA,0,"DAL",0
"222","A.Cooper","00-0031544","D.Watson","00-0033537",0,28,NA,0,"DAL",0
"223","E.Moore","00-0036980","D.Watson","00-0033537",1,-1,4,3,"DAL",0
"224","B.Cooks","00-0031236","D.Prescott","00-0033077",1,13,2,15,"CLE",0
"225","B.Cooks","00-0031236","D.Prescott","00-0033077",1,-3,2,-1,"CLE",0
"226","E.Moore","00-0036980","D.Watson","00-0033537",0,5,NA,0,"DAL",1
"227","J.Ferguson","00-0038041","D.Prescott","00-0033077",0,20,NA,0,"CLE",0
"228",NA,NA,"D.Prescott","00-0033077",0,NA,NA,-2,"CLE",0
"229","D.Njoku","00-0033885","D.Watson","00-0033537",1,-1,4,3,"DAL",0
"230","J.Jeudy","00-0036407","D.Watson","00-0033537",0,11,NA,0,"DAL",0
"231","J.Tolbert","00-0037666","D.Prescott","00-0033077",1,12,0,12,"CLE",0
"232",NA,NA,"D.Prescott","00-0033077",0,36,NA,0,"CLE",0
"233","A.Cooper","00-0031544","D.Watson","00-0033537",0,6,NA,0,"DAL",0
"234",NA,NA,"D.Watson","00-0033537",0,NA,NA,-13,"DAL",0
"235","A.Cooper","00-0031544","D.Watson","00-0033537",0,54,NA,0,"DAL",0
"236","J.Jeudy","00-0036407","D.Watson","00-0033537",1,11,4,15,"DAL",0
"237",NA,NA,"D.Watson","00-0033537",0,NA,NA,0,"DAL",0
"238","D.Njoku","00-0033885","D.Watson","00-0033537",1,11,18,29,"DAL",0
"239","J.Akins","00-0034364","D.Watson","00-0033537",1,5,2,7,"DAL",0
"240","E.Moore","00-0036980","D.Watson","00-0033537",1,3,1,4,"DAL",0
"241","J.Jeudy","00-0036407","D.Watson","00-0033537",0,16,NA,0,"DAL",0
"242","A.Cooper","00-0031544","D.Watson","00-0033537",0,16,NA,0,"DAL",0
"243","A.Cooper","00-0031544","D.Watson","00-0033537",1,7,3,10,"DAL",0
"244",NA,NA,"D.Watson","00-0033537",0,6,NA,0,"DAL",0
"245","J.Jeudy","00-0036407","D.Watson","00-0033537",1,6,0,6,"DAL",0
"246","B.Cooks","00-0031236","D.Prescott","00-0033077",0,28,NA,0,"CLE",0
"247","C.Lamb","00-0036358","D.Prescott","00-0033077",0,6,NA,0,"CLE",0
"248","J.Jeudy","00-0036407","D.Watson","00-0033537",0,41,NA,0,"DAL",0
"249","J.Ford","00-0037267","D.Watson","00-0033537",1,-4,8,4,"DAL",0
"250",NA,NA,"D.Watson","00-0033537",0,NA,NA,-8,"DAL",0
"251","J.Ferguson","00-0038041","D.Prescott","00-0033077",1,0,2,2,"CLE",0
"252","C.Lamb","00-0036358","D.Prescott","00-0033077",0,5,NA,0,"CLE",0
"253","J.Jeudy","00-0036407","D.Watson","00-0033537",0,9,NA,0,"DAL",0
"254",NA,NA,"D.Watson","00-0033537",0,NA,NA,-3,"DAL",0
"255","J.Tolbert","00-0037666","D.Prescott","00-0033077",0,3,NA,0,"CLE",0
"256","C.Lamb","00-0036358","D.Prescott","00-0033077",1,-4,7,3,"CLE",0
"257","J.Ford","00-0037267","D.Watson","00-0033537",1,4,1,5,"DAL",0
"258","C.Tillman","00-0038979","D.Watson","00-0033537",1,3,0,3,"DAL",0
"259","J.Ford","00-0037267","D.Watson","00-0033537",0,19,NA,0,"DAL",0
"260","H.Luepke","00-0038738","D.Prescott","00-0033077",1,-2,14,12,"CLE",0
"261","B.Cooks","00-0031236","D.Prescott","00-0033077",0,9,NA,0,"CLE",0
"262","E.Elliott","00-0033045","D.Prescott","00-0033077",1,-2,2,0,"CLE",0
"263","J.Ford","00-0037267","D.Watson","00-0033537",1,2,0,2,"DAL",0
"264","P.Strong","00-0038098","D.Watson","00-0033537",1,-1,21,20,"DAL",0
"265",NA,NA,"D.Watson","00-0033537",0,17,NA,0,"DAL",0
"266","J.Akins","00-0034364","D.Watson","00-0033537",1,13,0,13,"DAL",0
"267","E.Moore","00-0036980","D.Watson","00-0033537",1,2,0,2,"DAL",0
"268","E.Moore","00-0036980","D.Watson","00-0033537",0,0,NA,0,"DAL",1
"269","R.Dowdle","00-0036139","D.Prescott","00-0033077",1,1,5,6,"CLE",0
"270","C.Lamb","00-0036358","D.Prescott","00-0033077",0,6,NA,0,"CLE",0
"271","J.Ford","00-0037267","D.Watson","00-0033537",1,-1,5,4,"DAL",0
"272","A.Cooper","00-0031544","D.Watson","00-0033537",0,15,NA,0,"DAL",0
"273","P.Strong","00-0038098","D.Watson","00-0033537",1,-5,5,0,"DAL",0
"274","J.Ford","00-0037267","D.Watson","00-0033537",1,-4,6,2,"DAL",0
"275","A.Cooper","00-0031544","D.Watson","00-0033537",0,34,NA,0,"DAL",0
"276","J.Akins","00-0034364","D.Watson","00-0033537",1,1,6,7,"DAL",0
"277","P.Strong","00-0038098","D.Watson","00-0033537",0,3,NA,0,"DAL",0
"278",NA,NA,"D.Watson","00-0033537",0,NA,NA,-3,"DAL",0
"279",NA,NA,"G.Smith","00-0030565",0,NA,NA,-7,"DEN",0
"280","T.Lockett","00-0032211","G.Smith","00-0030565",0,18,NA,0,"DEN",1
"281","J.Williams","00-0036997","B.Nix","00-0039732",0,5,NA,0,"SEA",0
"282","N.Fant","00-0035644","G.Smith","00-0030565",1,-3,5,2,"DEN",0
"283","D.Metcalf","00-0035640","G.Smith","00-0030565",0,28,NA,0,"DEN",0
"284","J.McLaughlin","00-0038794","B.Nix","00-0039732",1,-1,4,3,"SEA",0
"285","J.McLaughlin","00-0038794","B.Nix","00-0039732",1,-8,6,-2,"SEA",0
"286","D.Vele","00-0039424","B.Nix","00-0039732",1,3,1,4,"SEA",0
"287","N.Fant","00-0035644","G.Smith","00-0030565",1,5,4,9,"DEN",0
"288","N.Fant","00-0035644","G.Smith","00-0030565",0,2,NA,0,"DEN",0
"289","L.Humphrey","00-0035406","B.Nix","00-0039732",0,5,NA,0,"SEA",0
"290","J.Smith-Njigba","00-0038543","G.Smith","00-0030565",1,1,8,9,"DEN",0
"291","J.Smith-Njigba","00-0038543","G.Smith","00-0030565",1,5,5,10,"DEN",0
"292","L.Shenault","00-0036268","G.Smith","00-0030565",1,-3,3,0,"DEN",0
"293","D.Young","00-0037093","G.Smith","00-0030565",0,9,NA,0,"DEN",0
"294","C.Sutton","00-0034348","B.Nix","00-0039732",1,2,2,4,"SEA",0
"295","J.Reynolds","00-0033943","B.Nix","00-0039732",1,-4,7,3,"SEA",0
"296","C.Sutton","00-0034348","B.Nix","00-0039732",0,25,NA,0,"SEA",0
"297","D.Vele","00-0039424","B.Nix","00-0039732",1,-2,11,9,"SEA",0
"298","D.Vele","00-0039424","B.Nix","00-0039732",1,0,3,3,"SEA",0
"299","J.McLaughlin","00-0038794","B.Nix","00-0039732",1,-6,4,-2,"SEA",0
"300","C.Sutton","00-0034348","B.Nix","00-0039732",0,20,NA,0,"SEA",1
"301","G.Dulcich","00-0037252","B.Nix","00-0039732",0,1,NA,0,"SEA",0
"302","C.Sutton","00-0034348","B.Nix","00-0039732",0,14,NA,0,"SEA",0
"303","C.Sutton","00-0034348","B.Nix","00-0039732",0,11,NA,0,"SEA",0
"304","D.Metcalf","00-0035640","G.Smith","00-0030565",1,10,2,12,"DEN",0
"305","T.Lockett","00-0032211","G.Smith","00-0030565",1,17,2,19,"DEN",0
"306","D.Metcalf","00-0035640","G.Smith","00-0030565",0,NA,NA,0,"DEN",0
"307","J.Reynolds","00-0033943","B.Nix","00-0039732",0,12,NA,0,"SEA",0
"308","M.Burton","00-0031595","B.Nix","00-0039732",1,2,1,3,"SEA",0
"309","J.Williams","00-0036997","B.Nix","00-0039732",1,-4,4,0,"SEA",0
"310","C.Sutton","00-0034348","B.Nix","00-0039732",1,16,1,17,"SEA",0
"311","M.Mims","00-0038976","B.Nix","00-0039732",0,11,NA,0,"SEA",0
"312",NA,NA,"B.Nix","00-0039732",0,NA,NA,-6,"SEA",0
"313",NA,NA,"G.Smith","00-0030565",0,NA,NA,-6,"DEN",0
"314","K.Walker","00-0038134","G.Smith","00-0030565",1,-3,1,-2,"DEN",0
"315","J.Reynolds","00-0033943","B.Nix","00-0039732",0,16,NA,0,"SEA",0
"316","J.Reynolds","00-0033943","B.Nix","00-0039732",1,25,0,25,"SEA",0
"317",NA,NA,"B.Nix","00-0039732",0,NA,NA,0,"SEA",0
"318","A.Trautman","00-0036422","B.Nix","00-0039732",0,5,NA,0,"SEA",0
"319","J.McLaughlin","00-0038794","B.Nix","00-0039732",1,-5,6,1,"SEA",0
"320","T.Lockett","00-0032211","G.Smith","00-0030565",1,16,-3,13,"DEN",0
"321","D.Vele","00-0039424","B.Nix","00-0039732",1,1,1,2,"SEA",0
"322","J.McLaughlin","00-0038794","B.Nix","00-0039732",1,-1,2,1,"SEA",0
"323","K.Walker","00-0038134","G.Smith","00-0030565",1,-6,14,8,"DEN",0
"324","N.Fant","00-0035644","G.Smith","00-0030565",0,14,NA,0,"DEN",0
"325","K.Walker","00-0038134","G.Smith","00-0030565",0,-2,NA,0,"DEN",0
"326","D.Vele","00-0039424","B.Nix","00-0039732",1,4,0,4,"SEA",0
"327","C.Sutton","00-0034348","B.Nix","00-0039732",0,7,NA,0,"SEA",0
"328","T.Lockett","00-0032211","G.Smith","00-0030565",1,15,1,16,"DEN",0
"329","D.Metcalf","00-0035640","G.Smith","00-0030565",1,11,0,11,"DEN",0
"330","T.Lockett","00-0032211","G.Smith","00-0030565",1,9,2,11,"DEN",0
"331","Z.Charbonnet","00-0039165","G.Smith","00-0030565",1,20,10,30,"DEN",0
"332","D.Vele","00-0039424","B.Nix","00-0039732",1,4,0,4,"SEA",0
"333","G.Dulcich","00-0037252","B.Nix","00-0039732",1,4,1,5,"SEA",0
"334","T.Lockett","00-0032211","G.Smith","00-0030565",1,9,0,9,"DEN",0
"335","D.Metcalf","00-0035640","G.Smith","00-0030565",1,3,3,6,"DEN",0
"336","Z.Charbonnet","00-0039165","G.Smith","00-0030565",1,-5,4,-1,"DEN",0
"337","D.Vele","00-0039424","B.Nix","00-0039732",1,4,2,6,"SEA",0
"338","D.Vele","00-0039424","B.Nix","00-0039732",1,3,4,7,"SEA",0
"339","C.Sutton","00-0034348","B.Nix","00-0039732",0,17,NA,0,"SEA",0
"340","G.Dulcich","00-0037252","B.Nix","00-0039732",1,3,4,7,"SEA",0
"341","J.Reynolds","00-0033943","B.Nix","00-0039732",1,6,1,7,"SEA",0
"342","C.Sutton","00-0034348","B.Nix","00-0039732",0,22,NA,0,"SEA",0
"343","C.Sutton","00-0034348","B.Nix","00-0039732",0,15,NA,0,"SEA",1
"344","Z.Charbonnet","00-0039165","G.Smith","00-0030565",0,-6,NA,0,"DEN",0
"345","J.Reynolds","00-0033943","B.Nix","00-0039732",0,8,NA,0,"SEA",0
"346","C.Sutton","00-0034348","B.Nix","00-0039732",1,6,1,7,"SEA",0
"347","J.Reynolds","00-0033943","B.Nix","00-0039732",1,5,0,5,"SEA",0
"348","J.Reynolds","00-0033943","B.Nix","00-0039732",1,5,0,5,"SEA",0
"349","C.Sutton","00-0034348","B.Nix","00-0039732",1,8,2,10,"SEA",0
"350","T.Lockett","00-0032211","G.Smith","00-0030565",1,3,6,9,"DEN",0
"351","C.Watson","00-0038124","J.Love","00-0036264",1,4,1,5,"PHI",0
"352","R.Doubs","00-0037816","J.Love","00-0036264",1,12,7,19,"PHI",0
"353","C.Watson","00-0038124","J.Love","00-0036264",0,38,NA,0,"PHI",0
"354","A.Brown","00-0035676","J.Hurts","00-0036389",0,17,NA,0,"GB",0
"355","D.Smith","00-0036912","J.Hurts","00-0036389",0,31,NA,0,"GB",1
"356",NA,NA,"J.Love","00-0036264",0,NA,NA,-5,"PHI",0
"357","D.Wicks","00-0038393","J.Love","00-0036264",0,8,NA,0,"PHI",0
"358","J.Jacobs","00-0035700","J.Love","00-0036264",1,-5,14,9,"PHI",0
"359","D.Goedert","00-0034351","J.Hurts","00-0036389",1,-3,4,1,"GB",0
"360","J.Reed","00-0039146","J.Love","00-0036264",1,-4,13,9,"PHI",0
"361","R.Doubs","00-0037816","J.Love","00-0036264",1,7,3,10,"PHI",0
"362","T.Kraft","00-0038996","J.Love","00-0036264",1,1,7,8,"PHI",0
"363",NA,NA,"J.Love","00-0036264",0,5,NA,0,"PHI",0
"364","C.Watson","00-0038124","J.Love","00-0036264",0,5,NA,0,"PHI",0
"365","D.Goedert","00-0034351","J.Hurts","00-0036389",1,3,1,4,"GB",0
"366","A.Brown","00-0035676","J.Hurts","00-0036389",1,6,2,8,"GB",0
"367","D.Smith","00-0036912","J.Hurts","00-0036389",1,3,5,8,"GB",0
"368","D.Smith","00-0036912","J.Hurts","00-0036389",1,-2,11,9,"GB",0
"369",NA,NA,"J.Hurts","00-0036389",0,4,NA,0,"GB",0
"370","S.Barkley","00-0034844","J.Hurts","00-0036389",1,18,0,18,"GB",0
"371","D.Wicks","00-0038393","J.Love","00-0036264",0,20,NA,0,"PHI",0
"372",NA,NA,"J.Hurts","00-0036389",0,18,NA,0,"GB",0
"373","A.Brown","00-0035676","J.Hurts","00-0036389",1,4,16,20,"GB",0
"374","D.Smith","00-0036912","J.Hurts","00-0036389",1,13,12,25,"GB",0
"375","S.Barkley","00-0034844","J.Hurts","00-0036389",1,2,3,5,"GB",0
"376","J.Jacobs","00-0035700","J.Love","00-0036264",0,-2,NA,0,"PHI",0
"377","L.Musgrave","00-0039144","J.Love","00-0036264",0,20,NA,0,"PHI",0
"378","J.Reed","00-0039146","J.Love","00-0036264",1,31,39,70,"PHI",0
"379","A.Brown","00-0035676","J.Hurts","00-0036389",0,15,NA,0,"GB",0
"380","A.Brown","00-0035676","J.Hurts","00-0036389",1,12,1,13,"GB",0
"381",NA,NA,"J.Hurts","00-0036389",0,7,NA,0,"GB",0
"382","D.Goedert","00-0034351","J.Hurts","00-0036389",1,2,19,21,"GB",0
"383","J.Wilson","00-0039236","J.Hurts","00-0036389",0,31,NA,0,"GB",0
"384","D.Smith","00-0036912","J.Hurts","00-0036389",1,7,0,7,"GB",0
"385","K.Gainwell","00-0036919","J.Hurts","00-0036389",1,-4,14,10,"GB",0
"386",NA,NA,"J.Hurts","00-0036389",0,NA,NA,-6,"GB",0
"387","D.Goedert","00-0034351","J.Hurts","00-0036389",1,-2,7,5,"GB",0
"388","A.Brown","00-0035676","J.Hurts","00-0036389",1,25,42,67,"GB",0
"389",NA,NA,"J.Love","00-0036264",0,20,NA,0,"PHI",0
"390","T.Kraft","00-0038996","J.Love","00-0036264",1,6,23,29,"PHI",0
"391","T.Kraft","00-0038996","J.Love","00-0036264",0,4,NA,0,"PHI",0
"392","C.Watson","00-0038124","J.Love","00-0036264",1,2,0,2,"PHI",0
"393","D.Goedert","00-0034351","J.Hurts","00-0036389",0,-4,NA,0,"GB",0
"394",NA,NA,"J.Hurts","00-0036389",0,NA,NA,-6,"GB",0
"395","R.Doubs","00-0037816","J.Love","00-0036264",1,11,1,12,"PHI",0
"396","J.Reed","00-0039146","J.Love","00-0036264",0,18,NA,0,"PHI",0
"397","R.Doubs","00-0037816","J.Love","00-0036264",0,14,NA,0,"PHI",0
"398","Em.Wilson","00-0038797","J.Love","00-0036264",0,-3,NA,0,"PHI",0
"399",NA,NA,"J.Hurts","00-0036389",0,-7,NA,0,"GB",0
"400","L.Musgrave","00-0039144","J.Love","00-0036264",0,13,NA,0,"PHI",1
"401","D.Smith","00-0036912","J.Hurts","00-0036389",1,5,3,8,"GB",0
"402","R.Doubs","00-0037816","J.Love","00-0036264",1,6,3,9,"PHI",0
"403","D.Wicks","00-0038393","J.Love","00-0036264",0,11,NA,0,"PHI",0
"404","J.Jacobs","00-0035700","J.Love","00-0036264",1,-4,15,11,"PHI",0
"405","Em.Wilson","00-0038797","J.Love","00-0036264",1,-6,6,0,"PHI",0
"406","J.Reed","00-0039146","J.Love","00-0036264",0,3,NA,0,"PHI",0
"407","A.Brown","00-0035676","J.Hurts","00-0036389",0,-4,NA,0,"GB",0
