"","rusher_player_name","pos_team","yards_gained"
"897","S.Barkley","PHI",5
"898","S.Barkley","PHI",4
"899","S.Barkley","PHI",4
"900","T.Allgeier","ATL",2
"901","J.Hurts","PHI",3
"902","J.Hurts","PHI",3
"903","S.Barkley","PHI",4
"904","J.Hurts","PHI",12
"905","S.Barkley","PHI",9
"906","J.Hurts","PHI",2
"907","S.Barkley","PHI",4
"908","J.Hurts","PHI",12
"909","S.Barkley","PHI",1
"910","J.Hurts","PHI",1
"911","S.Barkley","PHI",2
"912","B.Robinson","ATL",1
"913","B.Robinson","ATL",0
"914","S.Barkley","PHI",3
"915","S.Barkley","PHI",-1
"916","S.Barkley","PHI",0
"917","S.Barkley","PHI",9
"918","J.Hurts","PHI",1
"919","S.Barkley","PHI",4
"920","S.Barkley","PHI",3
"921","D.Achane","MIA",6
"922","A.Ingold","MIA",3
"923","D.Achane","MIA",-3
"924","J.Cook","BUF",4
"925","Ty.Johnson","BUF",-1
"926","J.Waddle","MIA",4
"927","D.Achane","MIA",14
"928","D.Achane","MIA",8
"929","D.Achane","MIA",0
"930","D.Achane","MIA",1
"931","J.Cook","BUF",3
"932","D.Achane","MIA",1
"933","T.Hill","MIA",12
"934","K.Shakir","BUF",2
"935","J.Allen","BUF",3
"936","J.Cook","BUF",3
"937","J.Wright","MIA",3
"938","R.Davis","BUF",8
"939","R.Davis","BUF",10
"940","R.Davis","BUF",-1
"941","J.Cook","BUF",1
"942","D.Achane","MIA",17
"943","D.Achane","MIA",5
"944","D.Achane","MIA",4
"945","A.Ingold","MIA",-1
"946","J.Cook","BUF",49
"947","D.Achane","MIA",13
"948","D.Achane","MIA",3
"949","D.Achane","MIA",5
"950","D.Achane","MIA",-5
"951","T.Tagovailoa","MIA",11
"952","J.Cook","BUF",5
"953","J.Cook","BUF",0
"954","D.Achane","MIA",2
"955","D.Achane","MIA",4
"956","D.Achane","MIA",1
"957","J.Wright","MIA",-2
"958","J.Wright","MIA",8
"959","D.Achane","MIA",16
"960","D.Achane","MIA",-1
"961","T.Tagovailoa","MIA",6
"962","D.Achane","MIA",0
"963","D.Achane","MIA",-1
"964","J.Cook","BUF",8
"965","J.Cook","BUF",4
"966","J.Cook","BUF",1
"967","J.Cook","BUF",0
"968","S.Thompson","MIA",4
"969","R.Davis","BUF",3
"970","R.Davis","BUF",0
"971","R.Davis","BUF",2
"972","R.Davis","BUF",-3
"973","J.Wright","MIA",-4
"974","D.Achane","MIA",6
"975","J.Wright","MIA",-1
"976","R.Davis","BUF",1
"977","R.Davis","BUF",9
"978","J.Mixon","HOU",16
"979","C.Akers","HOU",0
"980","D.Swift","CHI",-4
"981","D.Swift","CHI",0
"982","D.Swift","CHI",2
"983","D.Swift","CHI",-1
"984","J.Mixon","HOU",3
"985","T.Dell","HOU",18
"986","J.Mixon","HOU",1
"987","J.Mixon","HOU",0
"988","J.Mixon","HOU",1
"989","T.Dell","HOU",3
"990","D.Swift","CHI",7
"991","D.Swift","CHI",2
"992","C.Williams","CHI",0
"993","K.Herbert","CHI",1
"994","J.Mixon","HOU",-2
"995","D.Swift","CHI",0
"996","C.Williams","CHI",9
"997","K.Herbert","CHI",2
"998","D.Swift","CHI",4
"999","J.Mixon","HOU",1
"1000","D.Swift","CHI",-4
"1001","C.Williams","CHI",10
"1002","C.Akers","HOU",7
"1003","D.Swift","CHI",6
"1004","D.Swift","CHI",1
"1005","D.Swift","CHI",1
"1006","T.Dell","HOU",-5
"1007","J.Mixon","HOU",4
"1008","J.Mixon","HOU",1
"1009","D.Swift","CHI",3
"1010","C.Akers","HOU",7
"1011","C.Akers","HOU",13
"1012","C.Akers","HOU",1
"1013","C.Akers","HOU",4
"1014","C.Akers","HOU",0
"1015","D.Swift","CHI",1
"1016","C.Williams","CHI",24
"1017","T.Homer","CHI",6
"1018","D.Ogunbowale","HOU",0
"1019","D.Ogunbowale","HOU",3
"1020","C.Williams","CHI",1
"1021","Z.Moss","CIN",1
"1022","Z.Moss","CIN",2
"1023","I.Pacheco","KC",1
"1024","I.Pacheco","KC",11
"1025","P.Mahomes","KC",9
"1026","C.Steele","KC",9
"1027","I.Pacheco","KC",6
"1028","I.Pacheco","KC",8
"1029","I.Pacheco","KC",3
"1030","C.Steele","KC",1
"1031","I.Pacheco","KC",0
"1032","I.Pacheco","KC",0
"1033","Z.Moss","CIN",6
"1034","J.Burrow","CIN",3
"1035","J.Burrow","CIN",1
"1036","C.Brown","CIN",7
"1037","Z.Moss","CIN",5
"1038","I.Pacheco","KC",10
"1039","X.Worthy","KC",5
"1040","P.Mahomes","KC",5
"1041","Z.Moss","CIN",3
"1042","Z.Moss","CIN",2
"1043","I.Pacheco","KC",8
"1044","I.Pacheco","KC",4
"1045","C.Steele","KC",3
"1046","C.Brown","CIN",6
"1047","P.Mahomes","KC",8
"1048","J.Burrow","CIN",0
"1049","I.Pacheco","KC",2
"1050","I.Pacheco","KC",5
"1051","I.Pacheco","KC",9
"1052","I.Pacheco","KC",0
"1053","C.Steele","KC",5
"1054","P.Mahomes","KC",7
"1055","I.Pacheco","KC",8
"1056","C.Steele","KC",2
"1057","T.Kelce","KC",1
"1058","J.Burrow","CIN",0
"1059","J.Burrow","CIN",4
"1060","Z.Moss","CIN",8
"1061","Z.Moss","CIN",1
"1062","J.Burrow","CIN",1
"1063","Z.Moss","CIN",-2
"1064","I.Pacheco","KC",4
"1065","C.Brown","CIN",6
"1066","Z.Moss","CIN",3
"1067","I.Pacheco","KC",4
"1068","Z.Moss","CIN",1
"1069","C.Brown","CIN",12
"1070","Z.Moss","CIN",4
"1071","I.Pacheco","KC",6
"1072","I.Pacheco","KC",1
"1073","C.Steele","KC",2
"1074","C.Steele","KC",2
"1075","T.Etienne","JAX",-2
"1076","T.Etienne","JAX",5
"1077","D.Foreman","CLE",8
"1078","D.Foreman","CLE",5
"1079","J.Ford","CLE",1
"1080","D.Foreman","CLE",2
"1081","D.Foreman","CLE",1
"1082","D.Foreman","CLE",1
"1083","D.Watson","CLE",1
"1084","T.Etienne","JAX",5
"1085","J.Ford","CLE",12
"1086","D.Foreman","CLE",5
"1087","J.Ford","CLE",4
"1088","J.Ford","CLE",2
"1089","J.Winston","CLE",2
"1090","D.Watson","CLE",6
"1091","T.Etienne","JAX",3
"1092","T.Etienne","JAX",20
"1093","D.Johnson","JAX",3
"1094","T.Lawrence","JAX",33
"1095","T.Etienne","JAX",-2
"1096","J.Ford","CLE",7
"1097","D.Watson","CLE",2
"1098","J.Ford","CLE",36
"1099","D.Watson","CLE",2
"1100","P.Strong","CLE",-5
"1101","T.Etienne","JAX",-2
"1102","D.Foreman","CLE",2
"1103","D.Johnson","JAX",9
"1104","D.Johnson","JAX",4
"1105","D.Johnson","JAX",4
"1106","T.Etienne","JAX",5
"1107","T.Etienne","JAX",-3
"1108","D.Foreman","CLE",3
"1109","D.Foreman","CLE",-1
"1110","T.Etienne","JAX",2
"1111","T.Etienne","JAX",4
"1112","D.Foreman","CLE",3
"1113","T.Etienne","JAX",5
"1114","D.Duvernay","JAX",4
"1115","T.Etienne","JAX",12
"1116","D.Johnson","JAX",6
"1117","J.Ford","CLE",2
"1118","J.Winston","CLE",2
"1119","D.Foreman","CLE",0
"1120","D.Foreman","CLE",9
"1121","D.Watson","CLE",9
"1122","D.Foreman","CLE",3
"1123","D.Foreman","CLE",1
"1124","T.Lawrence","JAX",12
"1125","J.Jacobs","GB",3
"1126","J.Jacobs","GB",12
"1127","M.Lloyd","GB",5
"1128","J.Jacobs","GB",34
"1129","Em.Wilson","GB",3
"1130","Em.Wilson","GB",0
"1131","J.Taylor","IND",3
"1132","J.Reed","GB",22
"1133","J.Jacobs","GB",2
"1134","J.Jacobs","GB",5
"1135","J.Jacobs","GB",5
"1136","J.Jacobs","GB",6
"1137","Em.Wilson","GB",2
"1138","Em.Wilson","GB",4
"1139","B.Melton","GB",16
"1140","M.Lloyd","GB",4
"1141","M.Willis","GB",12
"1142","J.Taylor","IND",17
"1143","J.Reed","GB",15
"1144","J.Jacobs","GB",4
"1145","J.Jacobs","GB",9
"1146","J.Jacobs","GB",1
"1147","J.Jacobs","GB",4
"1148","M.Lloyd","GB",2
"1149","M.Willis","GB",19
"1150","J.Jacobs","GB",3
"1151","A.Richardson","IND",0
"1152","J.Jacobs","GB",5
"1153","J.Jacobs","GB",16
"1154","J.Jacobs","GB",7
"1155","M.Lloyd","GB",2
"1156","J.Jacobs","GB",1
"1157","J.Jacobs","GB",0
"1158","M.Willis","GB",3
"1159","J.Taylor","IND",18
"1160","J.Taylor","IND",-1
"1161","J.Taylor","IND",2
"1162","J.Jacobs","GB",7
"1163","J.Jacobs","GB",2
"1164","J.Jacobs","GB",2
"1165","J.Taylor","IND",3
"1166","J.Taylor","IND",7
"1167","J.Jacobs","GB",-1
"1168","J.Jacobs","GB",2
"1169","J.Jacobs","GB",-5
"1170","J.Jacobs","GB",5
"1171","J.Taylor","IND",11
"1172","J.Taylor","IND",16
"1173","A.Richardson","IND",5
"1174","J.Taylor","IND",-3
"1175","B.Melton","GB",-8
"1176","J.Taylor","IND",29
"1177","J.Taylor","IND",1
"1178","T.Sermon","IND",-4
"1179","J.Jacobs","GB",2
"1180","M.Willis","GB",3
"1181","J.Jacobs","GB",1
"1182","M.Willis","GB",-1
"1183","J.Jacobs","GB",3
"1184","M.Lloyd","GB",2
"1185","J.Jacobs","GB",12
"1186","J.Jacobs","GB",-1
"1187","Em.Wilson","GB",0
"1188","M.Lloyd","GB",0
"1189","M.Willis","GB",5
"1190","T.Sermon","IND",4
"1191","A.Richardson","IND",11
"1192","J.Jacobs","GB",3
"1193","J.Jacobs","GB",1
"1194","J.Jacobs","GB",1
"1195","A.Richardson","IND",21
"1196","J.Dobbins","LAC",5
"1197","J.Dobbins","LAC",11
"1198","J.Dobbins","LAC",3
"1199","J.Dobbins","LAC",0
"1200","G.Edwards","LAC",5
"1201","C.Hubbard","CAR",5
"1202","C.Hubbard","CAR",3
"1203","C.Hubbard","CAR",1
"1204","G.Edwards","LAC",3
"1205","G.Edwards","LAC",6
"1206","J.Dobbins","LAC",3
"1207","G.Edwards","LAC",0
"1208","M.Sanders","CAR",2
"1209","M.Sanders","CAR",4
"1210","J.Dobbins","LAC",-2
"1211","J.Dobbins","LAC",9
"1212","J.Dobbins","LAC",0
"1213","J.Dobbins","LAC",7
"1214","J.Herbert","LAC",8
"1215","G.Edwards","LAC",4
"1216","G.Edwards","LAC",6
"1217","J.Dobbins","LAC",6
"1218","J.Herbert","LAC",13
"1219","G.Edwards","LAC",2
"1220","C.Hubbard","CAR",11
"1221","G.Edwards","LAC",1
"1222","J.Dobbins","LAC",43
"1223","C.Hubbard","CAR",8
"1224","C.Hubbard","CAR",5
"1225","J.Herbert","LAC",1
"1226","C.Hubbard","CAR",23
"1227","C.Hubbard","CAR",4
"1228","C.Hubbard","CAR",1
"1229","J.Dobbins","LAC",15
"1230","J.Dobbins","LAC",14
"1231","G.Edwards","LAC",3
"1232","G.Edwards","LAC",0
"1233","C.Hubbard","CAR",3
"1234","J.Dobbins","LAC",4
"1235","G.Edwards","LAC",4
"1236","G.Edwards","LAC",2
"1237","G.Edwards","LAC",6
"1238","M.Sanders","CAR",-2
"1239","M.Sanders","CAR",3
"1240","G.Edwards","LAC",4
"1241","J.Dobbins","LAC",7
"1242","J.Dobbins","LAC",0
"1243","J.Dobbins","LAC",6
"1244","G.Edwards","LAC",1
"1245","G.Edwards","LAC",4
"1246","M.Sanders","CAR",6
"1247","B.Young","CAR",6
"1248","M.Sanders","CAR",2
"1249","M.Sanders","CAR",5
"1250","G.Edwards","LAC",5
"1251","G.Edwards","LAC",3
"1252","H.Haskins","LAC",5
"1253","H.Haskins","LAC",1
"1254","H.Haskins","LAC",5
"1255","K.Williams","LA",9
"1256","K.Williams","LA",-1
"1257","J.Conner","ARI",16
"1258","K.Murray","ARI",6
"1259","J.Conner","ARI",13
"1260","K.Williams","LA",-1
"1261","K.Williams","LA",-1
"1262","J.Conner","ARI",-1
"1263","J.Conner","ARI",4
"1264","T.Benson","ARI",1
"1265","T.Benson","ARI",2
"1266","J.Conner","ARI",6
"1267","J.Conner","ARI",4
"1268","J.Conner","ARI",3
"1269","J.Conner","ARI",2
"1270","K.Williams","LA",1
"1271","K.Williams","LA",9
"1272","K.Williams","LA",-3
"1273","K.Murray","ARI",8
"1274","T.Benson","ARI",4
"1275","T.Benson","ARI",-1
"1276","K.Murray","ARI",9
"1277","J.Conner","ARI",3
"1278","K.Williams","LA",2
"1279","K.Williams","LA",1
"1280","J.Conner","ARI",7
"1281","J.Conner","ARI",5
"1282","K.Murray","ARI",26
"1283","J.Conner","ARI",6
"1284","J.Conner","ARI",22
"1285","J.Conner","ARI",5
"1286","K.Williams","LA",1
"1287","J.Conner","ARI",-1
"1288","J.Conner","ARI",2
"1289","T.Benson","ARI",1
"1290","T.Benson","ARI",1
"1291","K.Williams","LA",4
"1292","K.Williams","LA",4
"1293","J.Conner","ARI",5
"1294","T.Benson","ARI",-3
"1295","T.Benson","ARI",1
"1296","J.Conner","ARI",10
"1297","J.Conner","ARI",8
"1298","J.Conner","ARI",1
"1299","K.Murray","ARI",10
"1300","J.Conner","ARI",2
"1301","T.Benson","ARI",2
"1302","T.Benson","ARI",-1
"1303","E.Demercado","ARI",41
"1304","E.Demercado","ARI",5
"1305","T.Benson","ARI",3
"1306","C.Tune","ARI",-6
"1307","B.Corum","LA",2
"1308","B.Corum","LA",8
"1309","B.Corum","LA",9
"1310","B.Corum","LA",-1
"1311","B.Corum","LA",5
"1312","B.Corum","LA",2
"1313","B.Corum","LA",-1
"1314","B.Corum","LA",4
"1315","A.Mattison","LV",-2
"1316","D.Henry","BAL",2
"1317","J.Hill","BAL",0
"1318","J.Hill","BAL",3
"1319","Z.White","LV",2
"1320","D.Henry","BAL",-1
"1321","D.Henry","BAL",-5
"1322","D.Henry","BAL",-1
"1323","Z.White","LV",3
"1324","Z.White","LV",3
"1325","A.Abdullah","LV",-3
"1326","D.Henry","BAL",2
"1327","L.Jackson","BAL",3
"1328","D.Turner","LV",2
"1329","D.Henry","BAL",6
"1330","D.Henry","BAL",2
"1331","L.Jackson","BAL",8
"1332","J.Hill","BAL",14
"1333","D.Henry","BAL",2
"1334","D.Henry","BAL",29
"1335","D.Henry","BAL",1
"1336","Z.White","LV",1
"1337","Z.White","LV",0
"1338","A.Mattison","LV",-1
"1339","D.Henry","BAL",4
"1340","A.Abdullah","LV",4
"1341","A.Mattison","LV",1
"1342","D.Henry","BAL",4
"1343","L.Jackson","BAL",9
"1344","D.Henry","BAL",2
"1345","D.Henry","BAL",9
"1346","D.Henry","BAL",17
"1347","D.Henry","BAL",3
"1348","D.Henry","BAL",3
"1349","A.Mattison","LV",3
"1350","D.Henry","BAL",5
"1351","L.Jackson","BAL",0
"1352","J.Hill","BAL",0
"1353","Z.White","LV",8
"1354","Z.White","LV",1
"1355","Z.White","LV",4
"1356","Z.White","LV",2
"1357","L.Jackson","BAL",5
"1358","A.Kamara","NO",1
"1359","R.Shaheed","NO",7
"1360","T.Hill","NO",2
"1361","A.Kamara","NO",5
"1362","R.Dowdle","DAL",6
"1363","D.Vaughn","DAL",2
"1364","R.Dowdle","DAL",2
"1365","D.Prescott","DAL",4
"1366","R.Dowdle","DAL",3
"1367","D.Vaughn","DAL",4
"1368","E.Elliott","DAL",1
"1369","E.Elliott","DAL",2
"1370","D.Vaughn","DAL",2
"1371","E.Elliott","DAL",7
"1372","E.Elliott","DAL",1
"1373","D.Vaughn","DAL",3
"1374","B.Cooks","DAL",-3
"1375","A.Kamara","NO",3
"1376","C.Olave","NO",7
"1377","A.Kamara","NO",3
"1378","K.Turpin","DAL",2
"1379","R.Dowdle","DAL",6
"1380","R.Dowdle","DAL",5
"1381","A.Kamara","NO",11
"1382","A.Kamara","NO",4
"1383","A.Kamara","NO",6
"1384","A.Kamara","NO",15
"1385","Ja.Williams","NO",8
"1386","Ja.Williams","NO",3
"1387","A.Kamara","NO",12
"1388","D.Carr","NO",1
"1389","E.Elliott","DAL",3
"1390","D.Prescott","DAL",8
"1391","R.Dowdle","DAL",1
"1392","E.Elliott","DAL",2
"1393","A.Kamara","NO",0
"1394","T.Hill","NO",9
"1395","A.Kamara","NO",3
"1396","T.Hill","NO",7
"1397","R.Shaheed","NO",4
"1398","A.Kamara","NO",10
"1399","A.Kamara","NO",3
"1400","A.Kamara","NO",4
"1401","R.Shaheed","NO",2
"1402","A.Kamara","NO",7
"1403","R.Dowdle","DAL",7
"1404","A.Kamara","NO",3
"1405","A.Kamara","NO",7
"1406","A.Kamara","NO",8
"1407","A.Kamara","NO",3
"1408","Ja.Williams","NO",-2
"1409","A.Kamara","NO",7
"1410","Ja.Williams","NO",6
"1411","Ja.Williams","NO",2
"1412","Ja.Williams","NO",2
"1413","Ja.Williams","NO",9
"1414","Ja.Williams","NO",11
"1415","B.Robinson","WAS",7
"1416","B.Robinson","WAS",2
"1417","B.Robinson","WAS",3
"1418","J.Daniels","WAS",9
"1419","B.Robinson","WAS",6
"1420","J.Daniels","WAS",1
"1421","A.Ekeler","WAS",13
"1422","D.Singletary","NYG",8
"1423","D.Jones","NYG",6
"1424","D.Singletary","NYG",-2
"1425","D.Jones","NYG",6
"1426","D.Singletary","NYG",7
"1427","B.Robinson","WAS",2
"1428","B.Robinson","WAS",2
"1429","B.Robinson","WAS",10
"1430","A.Ekeler","WAS",4
"1431","J.Daniels","WAS",0
"1432","D.Singletary","NYG",22
"1433","T.Tracy","NYG",2
"1434","J.Daniels","WAS",-2
"1435","J.Daniels","WAS",14
"1436","A.Ekeler","WAS",4
"1437","B.Robinson","WAS",32
"1438","B.Robinson","WAS",-3
"1439","J.Daniels","WAS",9
"1440","B.Robinson","WAS",2
"1441","A.Ekeler","WAS",0
"1442","D.Singletary","NYG",0
"1443","D.Jones","NYG",9
"1444","D.Singletary","NYG",11
"1445","D.Singletary","NYG",12
"1446","B.Robinson","WAS",2
"1447","B.Robinson","WAS",18
"1448","B.Robinson","WAS",2
"1449","B.Robinson","WAS",40
"1450","A.Ekeler","WAS",6
"1451","A.Ekeler","WAS",7
"1452","A.Ekeler","WAS",4
"1453","B.Robinson","WAS",-2
"1454","D.Singletary","NYG",1
"1455","D.Singletary","NYG",18
"1456","D.Singletary","NYG",4
"1457","D.Singletary","NYG",0
"1458","D.Jones","NYG",5
"1459","D.Singletary","NYG",3
"1460","D.Singletary","NYG",3
"1461","J.Daniels","WAS",1
"1462","D.Singletary","NYG",6
"1463","D.Singletary","NYG",1
"1464","D.Singletary","NYG",1
"1465","D.Jones","NYG",6
"1466","A.Ekeler","WAS",0
"1467","B.Robinson","WAS",11
"1468","J.Daniels","WAS",14
"1469","B.Robinson","WAS",-1
"1470","T.Pollard","TEN",3
"1471","T.Pollard","TEN",5
"1472","B.Hall","NYJ",6
"1473","B.Hall","NYJ",3
"1474","B.Hall","NYJ",-2
"1475","T.Spears","TEN",4
"1476","T.Spears","TEN",7
"1477","T.Pollard","TEN",1
"1478","T.Pollard","TEN",-1
"1479","C.Ridley","TEN",10
"1480","B.Hall","NYJ",1
"1481","B.Hall","NYJ",3
"1482","B.Hall","NYJ",-2
"1483","T.Pollard","TEN",15
"1484","T.Spears","TEN",1
"1485","T.Pollard","TEN",0
"1486","T.Pollard","TEN",1
"1487","A.Rodgers","NYJ",2
"1488","B.Allen","NYJ",6
"1489","T.Spears","TEN",2
"1490","T.Spears","TEN",4
"1491","T.Spears","TEN",2
"1492","B.Hall","NYJ",0
"1493","B.Hall","NYJ",30
"1494","B.Allen","NYJ",4
"1495","T.Pollard","TEN",-1
"1496","B.Hall","NYJ",3
"1497","B.Hall","NYJ",8
"1498","B.Hall","NYJ",4
"1499","T.Pollard","TEN",5
"1500","T.Pollard","TEN",4
"1501","W.Levis","TEN",21
"1502","T.Pollard","TEN",1
"1503","B.Allen","NYJ",0
"1504","B.Allen","NYJ",2
"1505","B.Allen","NYJ",-1
"1506","T.Pollard","TEN",6
"1507","T.Pollard","TEN",1
"1508","B.Hall","NYJ",8
"1509","G.Wilson","NYJ",5
"1510","B.Hall","NYJ",6
"1511","B.Allen","NYJ",2
"1512","T.Pollard","TEN",2
"1513","B.Hall","NYJ",-6
"1514","B.Allen","NYJ",20
"1515","W.Levis","TEN",2
"1516","T.Pollard","TEN",4
"1517","T.Pollard","TEN",10
"1518","T.Pollard","TEN",6
"1519","W.Levis","TEN",13
"1520","W.Levis","TEN",2
"1521","J.Williams","DEN",3
"1522","J.McLaughlin","DEN",-3
"1523","N.Harris","PIT",1
"1524","J.Fields","PIT",7
"1525","J.McLaughlin","DEN",2
"1526","J.Fields","PIT",1
"1527","N.Harris","PIT",4
"1528","J.Fields","PIT",16
"1529","J.Warren","PIT",4
"1530","N.Harris","PIT",3
"1531","J.Warren","PIT",3
"1532","J.Warren","PIT",11
"1533","N.Harris","PIT",5
"1534","J.Williams","DEN",4
"1535","J.Fields","PIT",2
"1536","N.Harris","PIT",8
"1537","N.Harris","PIT",2
"1538","J.Warren","PIT",4
"1539","N.Harris","PIT",11
"1540","J.Warren","PIT",2
"1541","T.Badie","DEN",16
"1542","B.Nix","DEN",13
"1543","J.Williams","DEN",3
"1544","N.Harris","PIT",7
"1545","J.Warren","PIT",4
"1546","N.Harris","PIT",3
"1547","C.Patterson","PIT",0
"1548","J.Williams","DEN",5
"1549","J.Williams","DEN",-4
"1550","N.Harris","PIT",0
"1551","J.Williams","DEN",3
"1552","J.Williams","DEN",1
"1553","J.Warren","PIT",2
"1554","J.Warren","PIT",1
"1555","J.Williams","DEN",-1
"1556","B.Nix","DEN",5
"1557","N.Harris","PIT",9
"1558","N.Harris","PIT",1
"1559","J.Fields","PIT",-2
"1560","J.Williams","DEN",4
"1561","J.McLaughlin","DEN",7
"1562","J.Williams","DEN",2
"1563","C.Patterson","PIT",3
"1564","J.Warren","PIT",11
"1565","J.Williams","DEN",-3
"1566","N.Harris","PIT",2
"1567","N.Harris","PIT",5
"1568","N.Harris","PIT",2
"1569","J.Fields","PIT",3
"1570","J.Fields","PIT",0
"1571","B.Nix","DEN",2
"1572","B.Nix","DEN",5
"1573","N.Harris","PIT",2
"1574","N.Harris","PIT",4
"1575","J.Fields","PIT",0
"1576","R.Stevenson","NE",1
"1577","Z.Charbonnet","SEA",1
"1578","R.Stevenson","NE",9
"1579","R.Stevenson","NE",6
"1580","A.Gibson","NE",2
"1581","R.Stevenson","NE",1
"1582","Z.Charbonnet","SEA",5
"1583","R.Stevenson","NE",-4
"1584","R.Stevenson","NE",3
"1585","A.Gibson","NE",4
"1586","A.Gibson","NE",19
"1587","J.Polk","NE",0
"1588","A.Gibson","NE",4
"1589","Z.Charbonnet","SEA",0
"1590","Z.Charbonnet","SEA",5
"1591","G.Smith","SEA",2
"1592","Z.Charbonnet","SEA",2
"1593","Z.Charbonnet","SEA",1
"1594","R.Stevenson","NE",1
"1595","R.Stevenson","NE",7
"1596","J.Brissett","NE",1
"1597","R.Stevenson","NE",1
"1598","Z.Charbonnet","SEA",5
"1599","J.Hasty","NE",2
"1600","Z.Charbonnet","SEA",0
"1601","G.Smith","SEA",2
"1602","Z.Charbonnet","SEA",-1
"1603","J.Brissett","NE",5
"1604","R.Stevenson","NE",12
"1605","R.Stevenson","NE",2
"1606","Z.Charbonnet","SEA",3
"1607","Z.Charbonnet","SEA",0
"1608","R.Stevenson","NE",18
"1609","R.Stevenson","NE",7
"1610","A.Gibson","NE",-1
"1611","A.Gibson","NE",9
"1612","A.Gibson","NE",4
"1613","R.Stevenson","NE",5
"1614","R.Stevenson","NE",3
"1615","R.Stevenson","NE",2
"1616","R.Stevenson","NE",1
"1617","G.Smith","SEA",5
"1618","A.Gibson","NE",3
"1619","A.Gibson","NE",9
"1620","A.Gibson","NE",-2
"1621","A.Gibson","NE",45
"1622","R.Stevenson","NE",2
"1623","R.Stevenson","NE",2
"1624","Z.Charbonnet","SEA",2
"1625","Z.Charbonnet","SEA",6
"1626","G.Smith","SEA",0
"1627","R.Stevenson","NE",2
"1628","R.Stevenson","NE",0
"1629","Z.Charbonnet","SEA",9
"1630","S.Darnold","MIN",16
"1631","A.Jones","MIN",9
"1632","A.Jones","MIN",1
"1633","S.Darnold","MIN",0
"1634","J.Mason","SF",3
"1635","A.Jones","MIN",2
"1636","J.Mason","SF",8
"1637","J.Mason","SF",9
"1638","J.Mason","SF",5
"1639","I.Guerendo","SF",0
"1640","J.Mason","SF",9
"1641","J.Mason","SF",7
"1642","J.Mason","SF",-1
"1643","A.Jones","MIN",2
"1644","J.Mason","SF",1
"1645","J.Mason","SF",1
"1646","B.Purdy","SF",1
"1647","T.Chandler","MIN",7
"1648","T.Chandler","MIN",5
"1649","T.Chandler","MIN",25
"1650","J.Mason","SF",7
"1651","J.Mason","SF",22
"1652","J.Mason","SF",1
"1653","S.Darnold","MIN",18
"1654","A.Jones","MIN",4
"1655","J.Mason","SF",9
"1656","J.Mason","SF",-2
"1657","A.Jones","MIN",9
"1658","A.Jones","MIN",-2
"1659","J.Mason","SF",0
"1660","D.Samuel","SF",-1
"1661","B.Purdy","SF",11
"1662","J.Mason","SF",1
"1663","T.Chandler","MIN",7
"1664","T.Chandler","MIN",12
"1665","T.Chandler","MIN",6
"1666","T.Chandler","MIN",5
"1667","J.Mason","SF",4
"1668","J.Mason","SF",0
"1669","J.Mason","SF",6
"1670","J.Mason","SF",10
"1671","A.Jones","MIN",3
"1672","T.Chandler","MIN",2
"1673","T.Chandler","MIN",2
"1674","T.Chandler","MIN",11
"1675","A.Jones","MIN",4
"1676","D.Samuel","SF",-9
"1677","R.White","TB",5
"1678","R.White","TB",2
"1679","R.White","TB",5
"1680","D.Montgomery","DET",7
"1681","B.Mayfield","TB",12
"1682","B.Irving","TB",2
"1683","J.Gibbs","DET",4
"1684","J.Gibbs","DET",8
"1685","J.Gibbs","DET",4
"1686","J.Gibbs","DET",0
"1687","R.White","TB",0
"1688","R.White","TB",0
"1689","R.White","TB",1
"1690","D.Montgomery","DET",-2
"1691","D.Montgomery","DET",3
"1692","D.Montgomery","DET",4
"1693","B.Irving","TB",3
"1694","B.Irving","TB",2
"1695","B.Mayfield","TB",1
"1696","D.Montgomery","DET",9
"1697","J.Gibbs","DET",6
"1698","J.Goff","DET",2
"1699","J.Goff","DET",3
"1700","J.Williams","DET",15
"1701","D.Montgomery","DET",3
"1702","R.White","TB",-1
"1703","J.Gibbs","DET",16
"1704","J.Gibbs","DET",4
"1705","J.Gibbs","DET",-4
"1706","D.Montgomery","DET",1
"1707","B.Irving","TB",6
"1708","B.Irving","TB",6
"1709","B.Mayfield","TB",11
"1710","B.Mayfield","TB",11
"1711","D.Montgomery","DET",6
"1712","D.Montgomery","DET",0
"1713","D.Montgomery","DET",3
"1714","B.Irving","TB",-1
"1715","B.Irving","TB",4
"1716","J.Gibbs","DET",24
"1717","J.Gibbs","DET",4
"1718","R.White","TB",2
"1719","C.Otton","TB",-4
"1720","D.Montgomery","DET",1
"1721","J.Gibbs","DET",0
"1722","J.Gibbs","DET",-5
"1723","J.Gibbs","DET",23
"1724","R.White","TB",1
"1725","R.White","TB",3
"1726","R.Dowdle","DAL",3
"1727","R.Dowdle","DAL",6
"1728","L.Jackson","BAL",12
"1729","D.Henry","BAL",3
"1730","J.Hill","BAL",17
"1731","L.Jackson","BAL",9
"1732","R.Dowdle","DAL",5
"1733","R.Dowdle","DAL",4
"1734","D.Vaughn","DAL",1
"1735","D.Henry","BAL",5
"1736","D.Henry","BAL",3
"1737","L.Jackson","BAL",3
"1738","L.Jackson","BAL",1
"1739","D.Henry","BAL",1
"1740","D.Henry","BAL",1
"1741","E.Elliott","DAL",4
"1742","L.Jackson","BAL",9
"1743","D.Henry","BAL",7
