"","receiver_player_name","receiver_player_id","passer_player_name","passer_player_id","complete_pass","air_yards","yards_after_catch"
"17937",NA,NA,"C.Williams","00-0039918",0,NA,NA
"17938","D.Metcalf","00-0035640","G.Smith","00-0030565",1,22,1
"17939","N.Fant","00-0035644","G.Smith","00-0030565",1,3,0
"17940","Z.Charbonnet","00-0039165","G.Smith","00-0030565",1,-8,10
"17941","K.Allen","00-0030279","C.Williams","00-0039918",1,-3,3
"17942","D.Moore","00-0034827","C.Williams","00-0039918",1,5,9
"17943",NA,NA,"C.Williams","00-0039918",0,NA,NA
"17944","D.Moore","00-0034827","C.Williams","00-0039918",1,-3,4
"17945","R.Odunze","00-0039919","C.Williams","00-0039918",1,15,0
"17946",NA,NA,"C.Williams","00-0039918",0,15,NA
"17947","R.Odunze","00-0039919","C.Williams","00-0039918",0,23,NA
"17948","D.Moore","00-0034827","C.Williams","00-0039918",0,32,NA
"17949","D.Moore","00-0034827","C.Williams","00-0039918",0,18,NA
"17950","B.Thomas","00-0039893","M.Jones","00-0036972",1,3,8
"17951","T.Jones","00-0036497","M.Jones","00-0036972",1,11,0
"17952","B.Strange","00-0038935","M.Jones","00-0036972",0,4,NA
"17953","T.Spears","00-0039032","M.Rudolph","00-0034771",1,2,-1
"17954","T.Spears","00-0039032","M.Rudolph","00-0034771",1,1,0
"17955",NA,NA,"M.Jones","00-0036972",0,-3,NA
"17956","T.Etienne","00-0036973","M.Jones","00-0036972",1,-2,28
"17957","D.Johnson","00-0035628","M.Jones","00-0036972",1,-6,9
"17958",NA,NA,"M.Jones","00-0036972",0,NA,NA
"17959","T.Boyd","00-0033009","M.Rudolph","00-0034771",1,-2,9
"17960","T.Boyd","00-0033009","M.Rudolph","00-0034771",0,9,NA
"17961","J.Chestnut","00-0037594","M.Rudolph","00-0034771",0,4,NA
"17962","B.Thomas","00-0039893","M.Jones","00-0036972",1,-4,21
"17963","P.Washington","00-0038606","M.Jones","00-0036972",1,2,0
"17964","N.Westbrook-Ikhine","00-0036182","M.Rudolph","00-0034771",0,10,NA
"17965","C.Okonkwo","00-0037809","M.Rudolph","00-0034771",0,5,NA
"17966","B.Thomas","00-0039893","M.Jones","00-0036972",1,-3,9
"17967","D.Duvernay","00-0036331","M.Jones","00-0036972",1,3,1
"17968","B.Thomas","00-0039893","M.Jones","00-0036972",1,27,4
"17969","B.Thomas","00-0039893","M.Jones","00-0036972",1,3,3
"17970","B.Thomas","00-0039893","M.Jones","00-0036972",0,11,NA
"17971","T.Bigsby","00-0038555","M.Jones","00-0036972",0,14,NA
"17972","B.Thomas","00-0039893","M.Jones","00-0036972",0,21,NA
"17973","N.Westbrook-Ikhine","00-0036182","M.Rudolph","00-0034771",1,18,0
"17974","T.Spears","00-0039032","M.Rudolph","00-0034771",0,8,NA
"17975","C.Ridley","00-0034837","M.Rudolph","00-0034771",1,5,4
"17976",NA,NA,"M.Rudolph","00-0034771",0,NA,NA
"17977","T.Spears","00-0039032","M.Rudolph","00-0034771",1,1,5
"17978","C.Okonkwo","00-0037809","M.Rudolph","00-0034771",1,12,6
"17979","C.Ridley","00-0034837","M.Rudolph","00-0034771",1,19,0
"17980","C.Ridley","00-0034837","M.Rudolph","00-0034771",0,17,NA
"17981","C.Okonkwo","00-0037809","M.Rudolph","00-0034771",1,4,3
"17982","N.Vannett","00-0032394","M.Rudolph","00-0034771",1,4,4
"17983","B.Thomas","00-0039893","M.Jones","00-0036972",0,1,NA
"17984","D.Johnson","00-0035628","M.Jones","00-0036972",1,-1,9
"17985","C.Okonkwo","00-0037809","M.Rudolph","00-0034771",1,5,0
"17986",NA,NA,"M.Rudolph","00-0034771",0,NA,NA
"17987","C.Okonkwo","00-0037809","M.Rudolph","00-0034771",1,3,3
"17988","B.Thomas","00-0039893","M.Jones","00-0036972",1,8,1
"17989","P.Washington","00-0038606","M.Jones","00-0036972",1,17,7
"17990","P.Washington","00-0038606","M.Jones","00-0036972",1,4,1
"17991",NA,NA,"M.Jones","00-0036972",0,NA,NA
"17992","T.Etienne","00-0036973","M.Jones","00-0036972",0,3,NA
"17993","B.Thomas","00-0039893","M.Jones","00-0036972",1,11,0
"17994","C.Ridley","00-0034837","M.Rudolph","00-0034771",1,12,0
"17995","N.Westbrook-Ikhine","00-0036182","M.Rudolph","00-0034771",1,5,2
"17996","C.Okonkwo","00-0037809","M.Rudolph","00-0034771",1,3,3
"17997","C.Ridley","00-0034837","M.Rudolph","00-0034771",1,16,4
"17998",NA,NA,"M.Rudolph","00-0034771",0,6,NA
"17999",NA,NA,"M.Rudolph","00-0034771",0,NA,NA
"18000","N.Westbrook-Ikhine","00-0036182","M.Rudolph","00-0034771",1,12,0
"18001","C.Ridley","00-0034837","M.Rudolph","00-0034771",1,17,7
"18002","T.Boyd","00-0033009","M.Rudolph","00-0034771",1,9,-2
"18003","C.Okonkwo","00-0037809","M.Rudolph","00-0034771",0,23,NA
"18004","T.Boyd","00-0033009","M.Rudolph","00-0034771",0,12,NA
"18005","N.Westbrook-Ikhine","00-0036182","M.Rudolph","00-0034771",0,-2,NA
"18006","J.Whyle","00-0038589","M.Rudolph","00-0034771",0,20,NA
"18007","N.Westbrook-Ikhine","00-0036182","M.Rudolph","00-0034771",0,26,NA
"18008","A.Hooper","00-0032392","D.Maye","00-0039851",0,3,NA
"18009",NA,NA,"D.Maye","00-0039851",0,NA,NA
"18010","C.Samuel","00-0033282","M.Trubisky","00-0033869",1,-3,8
"18011","D.Douglas","00-0038621","J.Milton","00-0039398",1,11,1
"18012","A.Gibson","00-0036328","J.Milton","00-0039398",1,2,2
"18013","D.Douglas","00-0038621","J.Milton","00-0039398",1,4,3
"18014","K.Boutte","00-0038608","J.Milton","00-0039398",1,12,1
"18015","A.Hooper","00-0032392","J.Milton","00-0039398",1,4,0
"18016","A.Gibson","00-0036328","J.Milton","00-0039398",1,2,10
"18017","M.Hollins","00-0033555","M.Trubisky","00-0033869",1,10,1
"18018","M.Hollins","00-0033555","M.Trubisky","00-0033869",1,6,7
"18019","M.Hollins","00-0033555","M.Trubisky","00-0033869",1,-1,2
"18020","R.Davis","00-0039875","M.Trubisky","00-0033869",1,1,1
"18021","K.Bourne","00-0033307","J.Milton","00-0039398",1,7,2
"18022","K.Boutte","00-0038608","J.Milton","00-0039398",1,14,0
"18023","K.Boutte","00-0038608","J.Milton","00-0039398",1,28,20
"18024","R.Davis","00-0039875","M.Trubisky","00-0033869",1,-6,5
"18025","C.Samuel","00-0033282","M.Trubisky","00-0033869",1,-4,10
"18026","K.Coleman","00-0039901","M.Trubisky","00-0033869",0,30,NA
"18027","Q.Morris","00-0036590","M.Trubisky","00-0033869",1,5,2
"18028","K.Bourne","00-0033307","J.Milton","00-0039398",1,3,0
"18029","A.Hooper","00-0032392","J.Milton","00-0039398",1,8,6
"18030",NA,NA,"J.Milton","00-0039398",0,10,NA
"18031","A.Gibson","00-0036328","J.Milton","00-0039398",1,-3,2
"18032","K.Coleman","00-0039901","M.Trubisky","00-0033869",0,6,NA
"18033","C.Samuel","00-0033282","M.Trubisky","00-0033869",1,5,4
"18034","K.Coleman","00-0039901","M.Trubisky","00-0033869",1,11,0
"18035","C.Samuel","00-0033282","M.Trubisky","00-0033869",1,-2,6
"18036","Ty.Johnson","00-0035537","M.Trubisky","00-0033869",1,-8,8
"18037","Ty.Johnson","00-0035537","M.Trubisky","00-0033869",0,21,NA
"18038","M.Hollins","00-0033555","M.Trubisky","00-0033869",0,11,NA
"18039","K.Coleman","00-0039901","M.Trubisky","00-0033869",1,17,3
"18040","Q.Morris","00-0036590","M.Trubisky","00-0033869",1,4,4
"18041","Q.Morris","00-0036590","M.Trubisky","00-0033869",1,-3,8
"18042",NA,NA,"M.Trubisky","00-0033869",0,-6,NA
"18043","K.Coleman","00-0039901","M.Trubisky","00-0033869",0,34,NA
"18044","K.Boutte","00-0038608","J.Milton","00-0039398",1,9,1
"18045","A.Hooper","00-0032392","J.Milton","00-0039398",1,3,0
"18046","J.Baker","00-0039853","J.Milton","00-0039398",1,12,0
"18047","A.Hooper","00-0032392","J.Milton","00-0039398",0,3,NA
"18048","D.Douglas","00-0038621","J.Milton","00-0039398",1,13,2
"18049","K.Boutte","00-0038608","J.Milton","00-0039398",1,4,0
"18050","T.Jennings","00-0039757","J.Milton","00-0039398",0,29,NA
"18051","A.Hooper","00-0032392","J.Milton","00-0039398",1,4,2
"18052","Q.Morris","00-0036590","M.White","00-0034401",0,5,NA
"18053","C.Samuel","00-0033282","M.White","00-0034401",1,-4,18
"18054","A.Gibson","00-0036328","J.Milton","00-0039398",1,-3,8
"18055","K.Boutte","00-0038608","J.Milton","00-0039398",1,6,1
"18056","J.Bell","00-0039420","J.Milton","00-0039398",1,17,2
"18057","K.Boutte","00-0038608","J.Milton","00-0039398",1,12,9
"18058",NA,NA,"J.Milton","00-0039398",0,-11,NA
"18059","D.Douglas","00-0038621","J.Milton","00-0039398",0,24,NA
"18060","C.Samuel","00-0033282","M.White","00-0034401",1,3,8
"18061","K.Coleman","00-0039901","M.White","00-0034401",0,12,NA
"18062","C.Samuel","00-0033282","M.White","00-0034401",1,-3,6
"18063","A.Gibson","00-0036328","J.Milton","00-0039398",0,29,NA
"18064","A.Gibson","00-0036328","J.Milton","00-0039398",0,27,NA
"18065","R.Davis","00-0039875","M.White","00-0034401",0,-3,NA
"18066","C.Samuel","00-0033282","M.White","00-0034401",0,10,NA
"18067","K.Coleman","00-0039901","M.White","00-0034401",0,35,NA
"18068","K.Coleman","00-0039901","M.White","00-0034401",0,14,NA
"18069","K.Coleman","00-0039901","M.White","00-0034401",0,18,NA
"18070","K.Coleman","00-0039901","M.White","00-0034401",0,11,NA
"18071","D.London","00-0037238","M.Penix","00-0039917",0,8,NA
"18072","K.Hodge","00-0034854","M.Penix","00-0039917",1,20,4
"18073","R.McCloud","00-0034407","M.Penix","00-0039917",0,14,NA
"18074","R.McCloud","00-0034407","M.Penix","00-0039917",1,9,0
"18075",NA,NA,"M.Penix","00-0039917",0,9,NA
"18076","K.Hodge","00-0034854","M.Penix","00-0039917",0,3,NA
"18077","D.London","00-0037238","M.Penix","00-0039917",0,13,NA
"18078","X.Legette","00-0039342","B.Young","00-0039150",1,5,0
"18079","A.Thielen","00-0030035","B.Young","00-0039150",1,25,0
"18080","M.Sanders","00-0035243","J.Coker","00-0039491",1,16,3
"18081","A.Thielen","00-0030035","B.Young","00-0039150",1,-2,3
"18082","X.Legette","00-0039342","B.Young","00-0039150",0,17,NA
"18083","D.London","00-0037238","M.Penix","00-0039917",1,5,4
"18084","T.Allgeier","00-0037263","M.Penix","00-0039917",1,0,6
"18085","B.Robinson","00-0038542","M.Penix","00-0039917",0,32,NA
"18086","D.London","00-0037238","M.Penix","00-0039917",0,6,NA
"18087","D.London","00-0037238","M.Penix","00-0039917",0,14,NA
"18088","A.Thielen","00-0030035","B.Young","00-0039150",1,-2,6
"18089","M.Sanders","00-0035243","B.Young","00-0039150",0,19,NA
"18090","X.Legette","00-0039342","B.Young","00-0039150",1,-1,11
"18091","J.Sanders","00-0039356","B.Young","00-0039150",1,-2,7
"18092","J.Sanders","00-0039356","B.Young","00-0039150",0,5,NA
"18093","X.Legette","00-0039342","B.Young","00-0039150",1,12,3
"18094","R.McCloud","00-0034407","M.Penix","00-0039917",1,7,0
"18095","B.Robinson","00-0038542","M.Penix","00-0039917",0,-1,NA
"18096","D.London","00-0037238","M.Penix","00-0039917",1,10,14
"18097","F.Franks","00-0036825","B.Young","00-0039150",1,12,0
"18098","M.Sanders","00-0035243","B.Young","00-0039150",1,27,6
"18099","D.London","00-0037238","M.Penix","00-0039917",1,7,2
"18100","K.Pitts","00-0036970","M.Penix","00-0039917",1,5,4
"18101","D.London","00-0037238","M.Penix","00-0039917",1,24,2
"18102","M.Sanders","00-0035243","B.Young","00-0039150",1,-6,4
"18103","M.Boone","00-0034208","B.Young","00-0039150",1,-4,2
"18104","D.London","00-0037238","M.Penix","00-0039917",1,19,0
"18105","D.London","00-0037238","M.Penix","00-0039917",0,17,NA
"18106","B.Robinson","00-0038542","M.Penix","00-0039917",0,0,NA
"18107","R.McCloud","00-0034407","M.Penix","00-0039917",1,42,0
"18108","D.London","00-0037238","M.Penix","00-0039917",0,20,NA
"18109","D.London","00-0037238","M.Penix","00-0039917",1,20,0
"18110","J.Coker","00-0039491","B.Young","00-0039150",1,-3,3
"18111","X.Legette","00-0039342","B.Young","00-0039150",0,7,NA
"18112","R.McCloud","00-0034407","M.Penix","00-0039917",0,13,NA
"18113","A.Thielen","00-0030035","B.Young","00-0039150",0,20,NA
"18114","A.Thielen","00-0030035","B.Young","00-0039150",1,8,0
"18115","T.Tremble","00-0037005","B.Young","00-0039150",1,12,0
"18116","B.Robinson","00-0038542","M.Penix","00-0039917",1,-2,0
"18117",NA,NA,"M.Penix","00-0039917",0,NA,NA
"18118","T.Tremble","00-0037005","B.Young","00-0039150",0,12,NA
"18119","J.Coker","00-0039491","B.Young","00-0039150",1,13,1
"18120","D.Moore","00-0033589","B.Young","00-0039150",1,5,4
"18121","D.London","00-0037238","M.Penix","00-0039917",1,29,10
"18122","R.McCloud","00-0034407","M.Penix","00-0039917",0,12,NA
"18123","T.Allgeier","00-0037263","M.Penix","00-0039917",1,4,7
"18124","R.McCloud","00-0034407","M.Penix","00-0039917",1,8,0
"18125","B.Robinson","00-0038542","M.Penix","00-0039917",1,-4,9
"18126","K.Pitts","00-0036970","M.Penix","00-0039917",0,-6,NA
"18127","D.London","00-0037238","M.Penix","00-0039917",1,19,2
"18128","J.Coker","00-0039491","B.Young","00-0039150",1,6,3
"18129","J.Coker","00-0039491","B.Young","00-0039150",1,2,5
"18130","J.Sanders","00-0039356","B.Young","00-0039150",1,19,9
"18131","J.Sanders","00-0039356","B.Young","00-0039150",1,-1,3
"18132","D.London","00-0037238","M.Penix","00-0039917",1,6,3
"18133","D.London","00-0037238","M.Penix","00-0039917",0,10,NA
"18134","D.London","00-0037238","M.Penix","00-0039917",0,20,NA
"18135","D.London","00-0037238","M.Penix","00-0039917",1,11,0
"18136","K.Pitts","00-0036970","M.Penix","00-0039917",1,4,2
"18137","D.Moore","00-0033589","B.Young","00-0039150",0,27,NA
"18138","J.Sanders","00-0039356","B.Young","00-0039150",0,20,NA
"18139","D.Moore","00-0033589","B.Young","00-0039150",0,15,NA
"18140","T.Tremble","00-0037005","B.Young","00-0039150",1,0,18
"18141","A.Thielen","00-0030035","B.Young","00-0039150",1,4,2
"18142","J.Coker","00-0039491","B.Young","00-0039150",1,6,2
"18143","J.Coker","00-0039491","B.Young","00-0039150",1,11,3
"18144","J.Coker","00-0039491","B.Young","00-0039150",1,6,4
"18145","D.Wicks","00-0038393","J.Love","00-0036264",1,6,1
"18146","J.Jacobs","00-0035700","J.Love","00-0036264",1,2,0
"18147","T.Kraft","00-0038996","J.Love","00-0036264",0,8,NA
"18148",NA,NA,"C.Williams","00-0039918",0,NA,NA
"18149","C.Kmet","00-0036290","C.Williams","00-0039918",1,-4,0
"18150","R.Johnson","00-0039021","C.Williams","00-0039918",1,-5,7
"18151","T.Kraft","00-0038996","J.Love","00-0036264",1,-4,11
"18152","C.Watson","00-0038124","J.Love","00-0036264",0,4,NA
"18153","C.Brooks","00-0038685","J.Love","00-0036264",0,-1,NA
"18154","D.Wicks","00-0038393","J.Love","00-0036264",1,6,9
"18155","L.Musgrave","00-0039144","J.Love","00-0036264",1,19,0
"18156","M.Heath","00-0038465","J.Love","00-0036264",0,4,NA
"18157","T.Kraft","00-0038996","J.Love","00-0036264",1,0,3
"18158",NA,NA,"C.Williams","00-0039918",0,18,NA
"18159","R.Johnson","00-0039021","C.Williams","00-0039918",1,-7,14
"18160","D.Moore","00-0034827","C.Williams","00-0039918",1,-2,17
"18161","D.Wicks","00-0038393","J.Love","00-0036264",1,16,0
"18162","T.Kraft","00-0038996","J.Love","00-0036264",0,16,NA
"18163","T.Kraft","00-0038996","M.Willis","00-0038128",0,-4,NA
"18164","T.Kraft","00-0038996","M.Willis","00-0038128",1,17,3
"18165","R.Odunze","00-0039919","C.Williams","00-0039918",1,-1,4
"18166","D.Moore","00-0034827","C.Williams","00-0039918",1,-3,1
"18167","M.Heath","00-0038465","M.Willis","00-0038128",0,6,NA
"18168","J.Reed","00-0039146","M.Willis","00-0038128",1,31,0
"18169","D.Wicks","00-0038393","M.Willis","00-0038128",1,4,1
"18170","D.Swift","00-0036275","C.Williams","00-0039918",0,4,NA
"18171","K.Allen","00-0030279","C.Williams","00-0039918",1,7,1
"18172","K.Allen","00-0030279","C.Williams","00-0039918",1,4,0
"18173",NA,NA,"C.Williams","00-0039918",0,15,NA
"18174",NA,NA,"C.Williams","00-0039918",0,20,NA
"18175","K.Allen","00-0030279","C.Williams","00-0039918",1,13,0
"18176",NA,NA,"C.Williams","00-0039918",0,11,NA
"18177","R.Johnson","00-0039021","C.Williams","00-0039918",1,5,1
"18178","D.Swift","00-0036275","K.Allen","00-0030279",0,14,NA
"18179",NA,NA,"M.Willis","00-0038128",0,NA,NA
"18180","D.Moore","00-0034827","C.Williams","00-0039918",1,-4,6
"18181","R.Johnson","00-0039021","C.Williams","00-0039918",1,2,4
"18182","M.Heath","00-0038465","M.Willis","00-0038128",1,-1,7
"18183","Em.Wilson","00-0038797","M.Willis","00-0038128",1,-7,5
"18184","D.Wicks","00-0038393","M.Willis","00-0038128",1,6,0
"18185","C.Kmet","00-0036290","C.Williams","00-0039918",1,7,0
"18186","D.Moore","00-0034827","C.Williams","00-0039918",1,7,0
"18187","D.Moore","00-0034827","C.Williams","00-0039918",1,7,2
"18188","D.Moore","00-0034827","C.Williams","00-0039918",1,-3,35
"18189","J.Reed","00-0039146","M.Willis","00-0038128",1,17,0
"18190",NA,NA,"M.Willis","00-0038128",0,NA,NA
"18191","T.Kraft","00-0038996","M.Willis","00-0038128",1,4,2
"18192","D.Moore","00-0034827","C.Williams","00-0039918",0,-3,NA
"18193","R.Johnson","00-0039021","C.Williams","00-0039918",1,-5,0
"18194","D.Wicks","00-0038393","M.Willis","00-0038128",0,16,NA
"18195",NA,NA,"M.Willis","00-0038128",0,NA,NA
"18196","M.Heath","00-0038465","M.Willis","00-0038128",1,35,6
"18197","J.Reed","00-0039146","M.Willis","00-0038128",0,NA,NA
"18198","D.Moore","00-0034827","C.Williams","00-0039918",1,6,0
"18199","D.Moore","00-0034827","C.Williams","00-0039918",1,-1,0
"18200","M.Heath","00-0038465","M.Willis","00-0038128",1,6,0
"18201","R.Odunze","00-0039919","C.Williams","00-0039918",1,15,0
"18202",NA,NA,"C.Williams","00-0039918",0,1,NA
"18203","D.Moore","00-0034827","C.Williams","00-0039918",1,12,6
"18204","M.Gesicki","00-0034829","J.Burrow","00-0036442",1,5,7
"18205","T.Higgins","00-0036410","J.Burrow","00-0036442",1,9,0
"18206","M.Gesicki","00-0034829","J.Burrow","00-0036442",1,9,7
"18207","J.Chase","00-0036900","J.Burrow","00-0036442",1,2,6
"18208","J.Chase","00-0036900","J.Burrow","00-0036442",1,7,0
"18209","J.Chase","00-0036900","J.Burrow","00-0036442",1,12,0
"18210","G.Pickens","00-0037247","R.Wilson","00-0029263",1,-2,2
"18211",NA,NA,"R.Wilson","00-0029263",0,NA,NA
"18212","C.Grandy","00-0039631","J.Burrow","00-0036442",1,3,6
"18213","M.Gesicki","00-0034829","J.Burrow","00-0036442",1,1,4
"18214","T.Higgins","00-0036410","J.Burrow","00-0036442",1,9,2
"18215","K.Herbert","00-0036906","J.Burrow","00-0036442",1,0,1
"18216","K.Herbert","00-0036906","J.Burrow","00-0036442",1,3,1
"18217","M.Gesicki","00-0034829","J.Burrow","00-0036442",1,0,0
"18218",NA,NA,"J.Burrow","00-0036442",0,NA,NA
"18219","N.Harris","00-0036893","R.Wilson","00-0029263",0,-6,NA
"18220","M.Williams","00-0033536","R.Wilson","00-0029263",1,25,0
"18221","A.Iosivas","00-0038619","J.Burrow","00-0036442",0,11,NA
"18222","M.Gesicki","00-0034829","J.Burrow","00-0036442",1,1,4
"18223","K.Herbert","00-0036906","J.Burrow","00-0036442",1,0,5
"18224","M.Gesicki","00-0034829","J.Burrow","00-0036442",0,7,NA
"18225","V.Jefferson","00-0036415","R.Wilson","00-0029263",0,5,NA
"18226","K.Herbert","00-0036906","J.Burrow","00-0036442",1,-6,10
"18227","J.Chase","00-0036900","J.Burrow","00-0036442",1,3,5
"18228",NA,NA,"J.Burrow","00-0036442",0,NA,NA
"18229","A.Iosivas","00-0038619","J.Burrow","00-0036442",1,9,0
"18230","D.Sample","00-0035631","J.Burrow","00-0036442",1,0,0
"18231","J.Chase","00-0036900","J.Burrow","00-0036442",0,9,NA
"18232","P.Freiermuth","00-0036894","R.Wilson","00-0029263",0,3,NA
"18233","P.Freiermuth","00-0036894","R.Wilson","00-0029263",1,4,7
"18234",NA,NA,"R.Wilson","00-0029263",0,10,NA
"18235","P.Freiermuth","00-0036894","R.Wilson","00-0029263",1,4,5
"18236","J.Chase","00-0036900","J.Burrow","00-0036442",1,6,0
"18237","D.Sample","00-0035631","J.Burrow","00-0036442",1,-6,10
"18238","T.Higgins","00-0036410","J.Burrow","00-0036442",1,17,1
"18239","K.Herbert","00-0036906","J.Burrow","00-0036442",0,-4,NA
"18240","T.Higgins","00-0036410","J.Burrow","00-0036442",0,-3,NA
"18241","J.Chase","00-0036900","J.Burrow","00-0036442",0,9,NA
"18242",NA,NA,"R.Wilson","00-0029263",0,NA,NA
"18243","N.Harris","00-0036893","R.Wilson","00-0029263",1,4,2
"18244","C.Austin","00-0037837","R.Wilson","00-0029263",0,11,NA
"18245","T.Higgins","00-0036410","J.Burrow","00-0036442",1,15,0
"18246","M.Gesicki","00-0034829","J.Burrow","00-0036442",1,7,1
"18247","J.Chase","00-0036900","J.Burrow","00-0036442",1,4,3
"18248","J.Chase","00-0036900","J.Burrow","00-0036442",1,3,6
"18249","D.Sample","00-0035631","J.Burrow","00-0036442",1,0,2
"18250","K.Herbert","00-0036906","J.Burrow","00-0036442",1,-4,10
"18251",NA,NA,"J.Burrow","00-0036442",0,NA,NA
"18252",NA,NA,"R.Wilson","00-0029263",0,11,NA
"18253","G.Pickens","00-0037247","R.Wilson","00-0029263",0,27,NA
"18254","D.Sample","00-0035631","J.Burrow","00-0036442",1,1,7
"18255","J.Chase","00-0036900","J.Burrow","00-0036442",1,15,0
"18256","J.Chase","00-0036900","J.Burrow","00-0036442",1,19,0
"18257","K.Herbert","00-0036906","J.Burrow","00-0036442",1,-4,2
"18258","T.Hudson","00-0034613","J.Burrow","00-0036442",1,3,8
"18259","A.Iosivas","00-0038619","J.Burrow","00-0036442",1,-4,7
"18260","M.Gesicki","00-0034829","J.Burrow","00-0036442",0,5,NA
"18261","V.Jefferson","00-0036415","R.Wilson","00-0029263",1,5,0
"18262","V.Jefferson","00-0036415","R.Wilson","00-0029263",1,5,0
"18263","P.Freiermuth","00-0036894","R.Wilson","00-0029263",0,5,NA
"18264","V.Jefferson","00-0036415","R.Wilson","00-0029263",1,6,2
"18265","N.Harris","00-0036893","R.Wilson","00-0029263",1,4,0
"18266","N.Harris","00-0036893","R.Wilson","00-0029263",1,-4,16
"18267","G.Pickens","00-0037247","R.Wilson","00-0029263",0,15,NA
"18268","P.Freiermuth","00-0036894","R.Wilson","00-0029263",1,14,5
"18269","J.Chase","00-0036900","J.Burrow","00-0036442",0,-7,NA
"18270","M.Gesicki","00-0034829","J.Burrow","00-0036442",1,14,0
"18271","K.Herbert","00-0036906","J.Burrow","00-0036442",1,-4,0
"18272","J.Chase","00-0036900","J.Burrow","00-0036442",0,6,NA
"18273","M.Gesicki","00-0034829","J.Burrow","00-0036442",1,8,0
"18274","J.Warren","00-0037228","R.Wilson","00-0029263",0,-4,NA
"18275","P.Freiermuth","00-0036894","R.Wilson","00-0029263",1,4,5
"18276","G.Pickens","00-0037247","R.Wilson","00-0029263",0,16,NA
"18277","G.Pickens","00-0037247","R.Wilson","00-0029263",0,3,NA
"18278","P.Freiermuth","00-0036894","R.Wilson","00-0029263",1,4,6
"18279",NA,NA,"R.Wilson","00-0029263",0,NA,NA
"18280","P.Freiermuth","00-0036894","R.Wilson","00-0029263",1,4,3
"18281","J.Chase","00-0036900","J.Burrow","00-0036442",1,-1,6
"18282",NA,NA,"J.Burrow","00-0036442",0,NA,NA
"18283","N.Harris","00-0036893","R.Wilson","00-0029263",1,-2,0
"18284","P.Freiermuth","00-0036894","R.Wilson","00-0029263",1,1,2
"18285","P.Freiermuth","00-0036894","R.Wilson","00-0029263",1,14,3
"18286",NA,NA,"R.Wilson","00-0029263",0,NA,NA
"18287","G.Pickens","00-0037247","R.Wilson","00-0029263",0,30,NA
"18288","P.Freiermuth","00-0036894","R.Wilson","00-0029263",0,11,NA
"18289","J.Akins","00-0034364","B.Zappe","00-0038108",1,14,7
"18290","M.Andrews","00-0034753","L.Jackson","00-0034796",0,28,NA
"18291","Z.Flowers","00-0039064","L.Jackson","00-0034796",0,5,NA
"18292","E.Moore","00-0036980","B.Zappe","00-0038108",0,3,NA
"18293","J.Jeudy","00-0036407","B.Zappe","00-0038108",0,16,NA
"18294","I.Likely","00-0037838","L.Jackson","00-0034796",1,14,5
"18295","D.Henry","00-0032764","L.Jackson","00-0034796",0,8,NA
"18296","J.Akins","00-0034364","D.Thompson-Robinson","00-0038583",1,6,2
"18297","E.Moore","00-0036980","D.Thompson-Robinson","00-0038583",0,21,NA
"18298",NA,NA,"D.Thompson-Robinson","00-0038583",0,NA,NA
"18299","J.Akins","00-0034364","D.Thompson-Robinson","00-0038583",1,0,5
"18300","R.Bateman","00-0036550","L.Jackson","00-0034796",0,12,NA
"18301","D.Henry","00-0032764","L.Jackson","00-0034796",1,1,9
"18302","Z.Flowers","00-0039064","L.Jackson","00-0034796",1,-2,14
"18303","M.Andrews","00-0034753","L.Jackson","00-0034796",1,12,0
"18304","E.Moore","00-0036980","B.Zappe","00-0038108",1,12,11
"18305","B.Whiteheart","00-0038710","B.Zappe","00-0038108",1,0,1
"18306","J.Kibodi","00-0039617","B.Zappe","00-0038108",0,3,NA
"18307","J.Jeudy","00-0036407","B.Zappe","00-0038108",0,7,NA
"18308","J.Akins","00-0034364","B.Zappe","00-0038108",1,-3,5
"18309","T.Wallace","00-0036630","L.Jackson","00-0034796",0,8,NA
"18310","R.Bateman","00-0036550","L.Jackson","00-0034796",1,4,14
"18311","I.Likely","00-0037838","L.Jackson","00-0034796",1,-4,9
"18312","R.Ali","00-0039796","L.Jackson","00-0034796",0,0,NA
"18313","R.Bateman","00-0036550","L.Jackson","00-0034796",1,7,0
"18314","M.Andrews","00-0034753","L.Jackson","00-0034796",0,5,NA
"18315","J.Jeudy","00-0036407","B.Zappe","00-0038108",0,9,NA
"18316",NA,NA,"B.Zappe","00-0038108",0,-5,NA
"18317","D.Foreman","00-0033925","B.Zappe","00-0038108",1,2,6
"18318","R.Ali","00-0039796","L.Jackson","00-0034796",0,-5,NA
"18319","M.Andrews","00-0034753","L.Jackson","00-0034796",1,6,0
"18320","D.Henry","00-0032764","L.Jackson","00-0034796",1,-1,14
"18321","M.Andrews","00-0034753","L.Jackson","00-0034796",1,6,0
"18322","I.Likely","00-0037838","L.Jackson","00-0034796",0,2,NA
"18323","I.Likely","00-0037838","L.Jackson","00-0034796",0,16,NA
"18324","I.Likely","00-0037838","L.Jackson","00-0034796",1,14,0
"18325","M.Andrews","00-0034753","L.Jackson","00-0034796",1,30,0
"18326","R.Bateman","00-0036550","L.Jackson","00-0034796",1,7,0
"18327","J.Akins","00-0034364","B.Zappe","00-0038108",0,13,NA
"18328","J.Akins","00-0034364","B.Zappe","00-0038108",1,6,2
"18329","J.Jeudy","00-0036407","B.Zappe","00-0038108",0,18,NA
